 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
505,3844.239,4228.750,3889.083,4263.308,4354.859,4430.080,4446.937,4471.575,4480.383,4673.750,4405.956,4197.830,4226.812,4196.975,4183.570,3789.878
506,3828.330,4233.528,3913.000,4260.539,4354.078,4436.657,4440.532,4487.312,4503.064,4684.114,4386.382,4190.341,4215.500,4215.550,4180.314,3779.800
507,3829.318,4235.528,3911.167,4281.769,4357.188,4438.329,4455.405,4479.100,4507.362,4665.068,4401.471,4194.102,4209.125,4207.625,4189.744,3790.252
508,3828.443,4221.528,3908.111,4273.154,4343.234,4436.212,4450.342,4463.775,4500.489,4649.159,4368.118,4199.648,4202.938,4208.775,4203.174,3792.983
509,3844.432,4211.111,3905.778,4240.577,4332.562,4428.503,4435.734,4477.263,4506.106,4649.568,4389.074,4183.193,4186.594,4200.638,4189.116,3793.226
510,3805.057,4228.611,3916.611,4279.846,4356.703,4434.817,4423.494,4470.975,4505.404,4626.386,4371.265,4182.898,4211.562,4198.913,4182.640,3784.174
511,3812.886,4236.472,3902.639,4292.115,4352.203,4440.978,4433.139,4463.375,4486.638,4621.159,4389.000,4194.045,4219.156,4192.487,4203.012,3777.183
512,3811.886,4222.889,3897.833,4283.308,4356.750,4431.730,4443.165,4469.038,4503.447,4650.068,4393.353,4181.852,4190.406,4207.900,4188.849,3784.974
513,3814.705,4225.028,3898.833,4243.385,4334.953,4445.007,4444.747,4492.388,4507.511,4634.932,4389.838,4193.227,4191.625,4206.350,4204.826,3790.017
514,3803.591,4252.806,3865.778,4277.885,4359.594,4439.723,4421.886,4467.413,4493.617,4661.455,4383.515,4177.398,4225.594,4220.625,4175.640,3779.852
515,3801.091,4210.111,3871.056,4248.692,4357.875,4437.891,4440.430,4462.763,4508.447,4625.273,4375.618,4178.466,4222.719,4206.725,4185.826,3785.644
516,3802.420,4211.417,3868.361,4246.308,4355.453,4438.941,4445.266,4461.837,4496.340,4614.909,4378.515,4194.057,4190.812,4194.575,4193.174,3785.522
517,3792.068,4205.889,3875.667,4300.077,4358.922,4428.701,4444.810,4469.688,4475.979,4642.250,4397.485,4211.295,4203.125,4199.038,4181.337,3782.965
518,3786.318,4193.528,3862.806,4274.577,4350.859,4432.387,4428.797,4477.263,4511.958,4653.341,4393.324,4186.477,4212.375,4204.138,4188.186,3787.513
519,3783.784,4225.222,3863.806,4261.500,4341.328,4438.825,4419.557,4470.400,4487.149,4599.955,4373.485,4191.352,4215.438,4212.138,4201.116,3789.000
520,3774.614,4204.750,3856.778,4287.039,4341.391,4443.292,4449.759,4460.650,4484.213,4636.136,4391.632,4189.239,4224.688,4205.763,4186.221,3786.878
521,3795.102,4197.694,3869.528,4287.423,4340.250,4435.080,4449.633,4471.625,4502.447,4618.227,4385.676,4189.977,4196.562,4201.075,4194.837,3795.991
522,3763.341,4207.500,3866.056,4271.000,4359.375,4437.146,4438.962,4475.950,4489.915,4621.636,4383.338,4187.659,4221.375,4206.538,4197.686,3785.757
523,3781.239,4193.222,3847.583,4304.346,4344.484,4424.263,4424.722,4476.013,4509.787,4623.795,4373.632,4180.943,4220.438,4199.288,4205.930,3791.261
524,3766.102,4218.833,3863.528,4271.846,4356.250,4432.336,4421.722,4462.300,4473.702,4618.068,4388.544,4190.295,4207.281,4204.888,4177.151,3777.270
525,3758.159,4226.444,3843.250,4283.423,4351.953,4432.693,4433.696,4479.750,4483.851,4590.932,4387.515,4182.920,4206.000,4193.025,4198.174,3778.870
526,3762.136,4231.722,3850.250,4284.269,4348.438,4424.971,4433.114,4475.562,4488.766,4597.386,4394.632,4179.557,4220.750,4202.638,4204.535,3788.861
527,3763.557,4214.417,3853.306,4261.615,4355.031,4435.029,4438.152,4489.587,4485.021,4605.932,4384.926,4190.307,4196.781,4201.737,4201.512,3790.078
528,3756.364,4217.750,3853.500,4290.346,4339.000,4434.357,4436.734,4466.600,4490.213,4610.727,4394.176,4200.580,4203.969,4223.712,4208.768,3786.426
529,3739.989,4212.972,3842.889,4261.308,4352.312,4444.161,4447.266,4476.300,4486.468,4609.159,4398.588,4182.545,4222.000,4205.600,4204.954,3787.252
530,3763.670,4214.000,3840.250,4253.846,4370.203,4443.467,4437.354,4455.875,4485.213,4600.295,4386.147,4186.318,4198.531,4215.138,4193.686,3780.783
531,3752.307,4187.583,3834.611,4261.423,4370.422,4436.270,4454.063,4472.362,4489.000,4604.523,4382.324,4197.636,4201.781,4200.575,4195.221,3792.513
532,3737.250,4211.000,3827.778,4255.039,4355.781,4444.752,4439.316,4473.125,4492.766,4585.091,4388.397,4172.250,4218.969,4208.688,4195.465,3773.617
533,3718.159,4218.444,3821.167,4315.154,4332.641,4439.854,4416.025,4466.750,4489.106,4581.000,4383.721,4191.511,4188.094,4210.650,4194.698,3788.261
534,3734.545,4217.444,3825.056,4295.692,4358.875,4420.854,4423.266,4462.263,4480.255,4565.818,4369.941,4176.170,4200.000,4202.000,4183.407,3777.965
535,3719.477,4225.944,3814.972,4291.885,4346.594,4436.102,4435.266,4476.612,4459.830,4575.545,4382.662,4187.648,4208.562,4214.000,4200.198,3783.600
536,3737.159,4221.417,3825.056,4285.808,4345.094,4438.876,4448.101,4484.600,4490.404,4568.636,4388.235,4193.455,4206.875,4202.250,4205.302,3786.904
537,3724.352,4196.111,3839.667,4279.846,4338.781,4446.993,4429.076,4466.938,4447.660,4605.023,4394.574,4198.307,4195.375,4216.000,4193.349,3781.852
538,3700.534,4185.111,3823.194,4257.961,4364.234,4445.336,4425.848,4489.688,4476.511,4594.295,4375.059,4192.284,4205.250,4208.312,4187.907,3798.583
539,3717.273,4195.028,3815.000,4274.577,4349.609,4432.795,4416.861,4477.500,4483.489,4584.818,4378.368,4193.466,4229.062,4198.350,4182.186,3790.226
540,3716.795,4199.806,3795.056,4254.308,4325.203,4425.927,4434.342,4459.087,4483.936,4578.000,4391.176,4179.943,4217.938,4209.500,4202.942,3790.400
541,3704.386,4194.333,3796.778,4280.269,4347.969,4433.073,4414.152,4474.625,4483.766,4566.295,4384.412,4182.216,4200.031,4210.462,4192.012,3781.522
542,3700.159,4184.639,3786.556,4282.846,4371.578,4434.606,4426.241,4467.513,4474.979,4590.659,4378.574,4187.500,4203.719,4203.300,4190.454,3773.713
543,3711.841,4199.583,3797.194,4273.654,4351.062,4427.212,4428.253,4462.712,4452.702,4579.182,4381.647,4189.739,4201.281,4197.725,4202.302,3781.696
544,3691.784,4186.444,3773.111,4275.154,4339.797,4434.409,4425.886,4448.700,4497.191,4579.591,4373.779,4182.534,4200.500,4189.025,4195.860,3773.322
545,3697.818,4212.333,3799.056,4262.808,4349.734,4429.139,4423.987,4460.337,4497.298,4557.909,4379.441,4193.057,4184.938,4184.275,4200.407,3786.600
546,3700.114,4225.972,3810.639,4275.539,4340.703,4435.387,4430.810,4468.200,4475.596,4558.818,4394.544,4189.670,4185.781,4207.050,4193.640,3781.348
547,3686.511,4206.944,3780.556,4297.577,4338.672,4437.219,4434.861,4456.425,4497.191,4560.273,4377.074,4194.682,4193.406,4191.225,4191.012,3791.800
548,3691.114,4207.639,3777.444,4282.539,4350.094,4439.825,4437.329,4461.775,4496.915,4577.386,4400.441,4197.489,4188.438,4190.300,4189.604,3777.330
549,3689.875,4217.000,3781.333,4250.885,4337.594,4438.314,4426.570,4474.938,4467.766,4553.273,4375.706,4178.818,4187.969,4199.800,4167.000,3771.400
550,3670.591,4225.750,3775.306,4266.115,4356.875,4449.599,4428.987,4466.487,4464.553,4562.000,4383.029,4198.511,4205.625,4192.075,4203.872,3803.835
551,3697.364,4230.972,3776.194,4294.461,4344.375,4439.153,4440.797,4474.288,4476.851,4581.659,4375.265,4186.239,4208.969,4179.975,4171.221,3792.130
552,3680.761,4206.000,3776.861,4274.154,4329.969,4427.861,4437.912,4460.712,4465.319,4551.818,4383.529,4202.489,4197.500,4207.675,4196.035,3801.678
553,3664.466,4205.806,3774.694,4275.346,4337.547,4432.416,4421.266,4463.850,4476.234,4561.750,4377.632,4195.500,4217.156,4203.275,4172.023,3774.391
554,3672.523,4211.444,3760.750,4263.115,4356.141,4434.577,4432.203,4458.375,4473.979,4565.114,4381.368,4192.511,4184.156,4208.100,4182.779,3793.087
555,3665.955,4229.611,3794.250,4263.692,4342.828,4430.285,4408.696,4469.225,4449.064,4545.636,4386.015,4187.432,4198.594,4190.000,4185.244,3765.704
556,3664.250,4224.139,3772.861,4269.577,4363.828,4443.299,4444.975,4465.775,4462.724,4571.909,4387.235,4193.591,4193.031,4179.275,4186.523,3791.852
557,3673.750,4222.056,3765.861,4294.077,4339.203,4452.066,4433.088,4485.475,4468.936,4540.841,4388.824,4195.909,4213.625,4197.712,4194.872,3775.174
558,3660.114,4229.472,3778.028,4262.961,4352.578,4435.934,4440.975,4484.263,4490.702,4553.682,4397.838,4204.602,4219.938,4203.013,4190.965,3778.383
559,3653.864,4219.333,3771.472,4279.923,4361.844,4434.314,4441.430,4481.788,4459.298,4556.795,4395.221,4209.307,4219.969,4198.250,4191.268,3788.539
560,3652.375,4205.972,3784.417,4281.192,4355.766,4443.555,4419.861,4478.025,4485.553,4555.591,4394.324,4212.159,4162.844,4193.400,4170.360,3791.078
561,3632.591,4202.000,3778.083,4248.923,4324.391,4440.007,4440.975,4467.350,4444.958,4535.977,4403.559,4217.500,4206.656,4195.325,4187.918,3782.200
562,3650.216,4209.944,3764.944,4251.846,4351.625,4441.832,4425.417,4468.700,4478.724,4543.523,4386.015,4210.841,4199.062,4186.263,4211.884,3777.930
563,3633.068,4201.778,3771.250,4274.000,4344.766,4440.197,4439.924,4480.638,4472.936,4563.159,4390.412,4218.682,4190.938,4212.938,4192.802,3786.974
564,3638.511,4207.139,3755.444,4264.731,4350.984,4439.219,4438.203,4473.475,4464.915,4537.136,4384.000,4216.330,4188.250,4177.275,4190.942,3781.409
565,3638.943,4206.806,3762.056,4282.000,4337.281,4436.080,4445.278,4484.625,4461.936,4554.136,4395.559,4194.682,4188.031,4190.550,4196.221,3793.009
566,3640.136,4196.111,3747.028,4277.500,4352.719,4443.817,4438.190,4471.712,4454.447,4541.409,4418.603,4208.148,4193.156,4197.425,4182.268,3781.096
567,3640.955,4200.167,3746.667,4298.461,4349.531,4423.533,4448.696,4478.150,4472.575,4541.182,4388.118,4207.864,4198.594,4180.763,4180.488,3775.922
568,3621.580,4192.611,3740.528,4249.577,4352.547,4428.314,4442.316,4473.525,4466.085,4544.023,4394.618,4213.977,4198.531,4173.425,4185.163,3785.930
569,3629.477,4197.028,3759.389,4304.385,4357.266,4451.533,4428.165,4486.050,4470.681,4536.000,4408.941,4212.750,4186.562,4201.750,4191.360,3780.574
570,3613.034,4176.278,3747.500,4283.423,4346.062,4446.000,4438.126,4491.462,4433.979,4545.682,4403.000,4218.818,4200.688,4183.925,4181.140,3787.548
571,3619.386,4200.194,3716.722,4262.692,4347.531,4434.876,4436.228,4466.400,4468.085,4536.205,4405.882,4219.057,4181.375,4198.062,4169.965,3775.826
572,3632.989,4188.750,3727.111,4294.154,4344.641,4433.051,4433.848,4481.538,4465.809,4545.659,4403.382,4214.011,4179.500,4201.087,4197.128,3789.383
573,3617.330,4170.611,3731.583,4269.385,4360.484,4437.051,4432.519,4473.712,4471.894,4529.523,4412.882,4221.614,4206.344,4189.288,4184.616,3777.930
574,3610.273,4176.500,3776.694,4294.961,4359.781,4440.095,4439.114,4470.200,4465.681,4524.636,4406.235,4198.091,4196.500,4185.562,4199.035,3778.252
575,3631.307,4175.444,3745.167,4241.423,4359.797,4434.482,4426.785,4460.062,4490.340,4541.864,4402.529,4212.068,4185.719,4205.000,4190.674,3786.391
576,3607.330,4192.861,3736.611,4287.846,4333.766,4430.190,4435.747,4475.850,4466.085,4527.205,4390.750,4216.625,4177.281,4190.962,4193.918,3784.983
577,3593.557,4172.389,3746.528,4293.115,4353.016,4432.460,4420.709,4479.125,4465.170,4508.818,4390.838,4213.705,4204.406,4187.487,4178.012,3784.391
578,3579.205,4173.333,3756.500,4256.039,4328.812,4428.131,4446.025,4476.000,4443.362,4518.114,4400.206,4212.386,4191.281,4209.775,4182.849,3786.922
579,3579.864,4201.556,3737.167,4287.423,4349.797,4442.212,4433.759,4473.950,4452.276,4513.136,4398.250,4191.977,4196.281,4194.800,4185.268,3769.183
580,3603.705,4173.639,3742.583,4278.769,4350.141,4438.591,4413.316,4458.038,4468.766,4514.318,4377.000,4188.648,4180.562,4190.250,4175.570,3773.670
581,3589.705,4168.111,3733.278,4271.731,4342.797,4425.190,4417.000,4479.525,4465.511,4493.000,4376.191,4197.409,4197.906,4205.500,4186.954,3778.522
582,3594.261,4175.972,3728.944,4275.923,4345.250,4440.044,4432.785,4463.013,4466.702,4506.500,4392.324,4198.909,4200.594,4177.013,4189.326,3775.957
583,3592.352,4167.389,3708.389,4279.769,4333.016,4430.044,4430.443,4463.337,4443.340,4533.136,4390.485,4194.307,4180.500,4173.513,4176.407,3776.965
584,3589.148,4181.750,3697.000,4254.000,4361.031,4436.503,4428.544,4483.225,4446.276,4502.205,4389.029,4196.057,4171.688,4194.438,4169.779,3782.765
585,3568.068,4164.694,3706.056,4260.000,4357.719,4446.059,4435.481,4449.013,4446.170,4536.568,4395.882,4188.932,4205.969,4193.400,4172.698,3796.835
586,3566.852,4152.500,3705.889,4241.539,4343.234,4436.401,4439.722,4453.450,4456.830,4488.091,4387.426,4203.864,4185.094,4191.950,4175.709,3777.087
587,3587.545,4174.639,3721.583,4286.654,4327.359,4434.394,4416.000,4473.237,4450.149,4517.682,4379.500,4191.841,4217.281,4180.962,4180.674,3774.339
588,3587.136,4173.083,3727.417,4298.231,4332.469,4429.394,4417.734,4459.938,4454.383,4496.023,4403.176,4184.955,4174.281,4186.212,4173.849,3774.009
589,3586.398,4184.556,3726.889,4263.846,4340.062,4436.591,4424.899,4465.175,4455.298,4489.432,4396.515,4192.545,4181.562,4183.388,4169.616,3784.809
590,3587.864,4167.167,3686.611,4273.692,4345.156,4436.183,4414.734,4475.737,4463.255,4498.932,4392.147,4198.023,4195.062,4190.938,4190.384,3770.522
591,3565.295,4145.389,3697.639,4263.961,4334.953,4432.927,4427.025,4459.300,4450.511,4495.182,4379.147,4193.739,4192.594,4190.212,4181.023,3775.026
592,3584.136,4148.528,3671.750,4257.692,4345.203,4438.825,4422.519,4470.800,4454.851,4509.386,4386.868,4194.148,4191.219,4171.350,4181.651,3782.113
593,3580.125,4144.111,3699.889,4286.577,4342.797,4443.503,4414.595,4448.562,4454.021,4518.182,4379.397,4186.830,4194.031,4192.200,4190.616,3779.304
594,3550.932,4147.000,3692.833,4253.231,4338.641,4430.073,4447.747,4458.388,4455.298,4520.295,4385.279,4193.102,4178.875,4198.650,4177.232,3785.078
595,3554.205,4154.139,3672.389,4275.308,4334.344,4440.015,4426.405,4472.000,4441.298,4525.909,4384.735,4195.943,4195.125,4176.425,4197.535,3777.400
596,3567.057,4164.528,3659.972,4247.039,4335.281,4437.686,4415.354,4463.087,4444.681,4502.136,4389.515,4205.705,4183.375,4201.462,4175.314,3779.443
597,3559.750,4147.806,3673.111,4268.039,4342.734,4430.759,4427.759,4465.750,4465.042,4495.864,4392.926,4180.682,4193.875,4191.562,4183.663,3793.939
598,3556.057,4149.611,3670.056,4287.192,4346.719,4436.927,4420.266,4448.888,4442.127,4490.364,4367.309,4186.318,4187.906,4183.987,4183.698,3771.113
599,3550.955,4166.472,3683.250,4277.346,4346.781,4429.460,4419.823,4456.438,4450.745,4487.568,4390.235,4187.716,4198.250,4188.837,4187.918,3774.452
600,3549.625,4168.306,3683.278,4278.000,4361.812,4419.869,4421.380,4483.150,4437.532,4492.818,4396.824,4187.841,4193.438,4180.175,4187.454,3775.374
601,3547.784,4125.667,3684.944,4301.231,4337.688,4445.723,4425.696,4485.013,4456.979,4504.977,4393.338,4186.011,4178.312,4191.663,4177.709,3771.296
602,3555.932,4129.333,3673.444,4242.654,4342.766,4419.891,4428.443,4455.525,4457.724,4512.727,4377.735,4183.636,4166.969,4186.163,4190.954,3796.113
603,3544.432,4149.583,3681.972,4286.192,4342.812,4441.540,4426.759,4469.562,4445.894,4506.909,4385.662,4196.989,4209.562,4184.362,4164.744,3771.209
604,3533.284,4164.722,3677.167,4273.500,4323.172,4436.007,4434.291,4473.300,4453.383,4496.795,4379.441,4185.966,4190.219,4192.438,4166.628,3770.391
605,3545.102,4159.861,3671.889,4298.423,4327.281,4433.117,4419.759,4463.450,4448.000,4477.682,4373.309,4196.420,4186.938,4181.138,4182.732,3775.174
606,3547.852,4135.694,3692.833,4276.461,4343.234,4428.379,4419.899,4464.087,4433.298,4484.841,4375.353,4191.068,4171.938,4185.550,4174.232,3775.522
607,3538.398,4153.583,3697.139,4281.154,4346.641,4430.628,4417.570,4479.237,4433.915,4479.795,4377.338,4189.193,4164.312,4175.125,4190.442,3782.783
608,3523.943,4139.972,3663.611,4274.231,4351.797,4435.037,4433.088,4457.188,4459.979,4482.364,4372.294,4200.239,4167.188,4182.750,4157.500,3773.696
609,3534.159,4150.361,3680.667,4297.692,4347.578,4434.102,4417.975,4459.075,4447.362,4486.023,4407.015,4177.000,4195.906,4176.000,4176.954,3776.409
610,3554.000,4135.889,3663.000,4265.769,4339.422,4433.839,4414.405,4471.400,4477.575,4491.068,4374.706,4182.636,4178.875,4181.450,4191.791,3777.235
611,3526.352,4149.500,3683.778,4255.577,4343.391,4429.212,4417.646,4476.400,4441.276,4476.705,4394.750,4194.682,4180.625,4182.125,4183.500,3781.635
612,3539.375,4144.778,3663.833,4253.923,4353.656,4429.299,4422.532,4476.612,4430.000,4481.318,4371.706,4204.045,4177.812,4196.062,4188.535,3774.443
613,3534.636,4145.694,3678.111,4265.846,4353.141,4436.102,4412.949,4473.125,4436.191,4478.523,4381.368,4195.364,4154.219,4170.925,4181.314,3785.339
614,3519.136,4150.667,3677.917,4291.192,4336.703,4419.649,4426.342,4467.062,4423.958,4481.182,4369.544,4178.625,4185.438,4194.837,4184.302,3777.130
615,3523.193,4144.056,3662.833,4254.731,4339.656,4434.059,4445.607,4468.587,4447.255,4489.682,4387.294,4187.318,4152.750,4182.450,4197.418,3786.861
616,3513.830,4133.944,3657.028,4253.192,4346.516,4433.117,4428.316,4458.075,4462.447,4470.909,4380.529,4186.830,4177.438,4186.438,4170.465,3771.626
617,3513.943,4138.944,3670.111,4260.039,4345.047,4424.423,4421.532,4455.450,4442.894,4447.909,4408.235,4181.114,4166.844,4174.050,4189.988,3768.139
618,3511.375,4141.528,3635.833,4285.846,4336.656,4428.643,4427.899,4463.837,4422.319,4485.409,4369.956,4182.466,4163.906,4175.575,4157.918,3777.348
619,3505.091,4137.667,3651.306,4258.500,4330.266,4427.949,4409.570,4458.163,4433.404,4489.114,4378.044,4198.284,4189.375,4186.175,4182.500,3776.270
620,3518.000,4153.056,3643.556,4273.077,4339.453,4441.540,4420.759,4459.263,4443.468,4453.455,4376.397,4182.966,4187.656,4171.175,4182.337,3780.600
621,3518.909,4125.472,3661.278,4257.769,4350.016,4435.927,4400.709,4450.800,4417.915,4468.705,4372.809,4191.000,4163.062,4199.550,4183.151,3781.400
622,3508.455,4124.056,3651.639,4273.346,4329.781,4424.270,4417.747,4461.263,4434.596,4479.909,4381.221,4172.182,4178.438,4201.525,4186.407,3767.243
623,3500.000,4132.750,3632.222,4274.269,4346.094,4431.307,4419.304,4485.275,4438.915,4480.000,4380.603,4197.580,4170.125,4185.987,4165.814,3780.765
624,3506.443,4146.889,3655.528,4274.961,4341.703,4422.029,4428.088,4466.875,4442.064,4479.386,4382.529,4197.659,4187.406,4179.325,4187.756,3775.617
625,3500.739,4116.139,3656.500,4262.577,4339.797,4413.511,4420.557,4466.038,4442.638,4446.045,4375.044,4183.443,4167.562,4181.212,4168.198,3771.644
626,3501.682,4133.722,3652.694,4288.308,4347.516,4432.117,4417.595,4462.413,4428.106,4470.636,4380.838,4166.284,4168.156,4174.200,4180.256,3770.113
627,3504.966,4109.722,3644.278,4251.154,4351.141,4430.438,4432.417,4461.525,4461.170,4474.818,4383.706,4186.477,4199.938,4174.438,4180.396,3778.139
628,3500.591,4106.250,3661.750,4261.577,4343.375,4437.219,4411.557,4463.775,4458.638,4485.932,4370.044,4201.273,4172.906,4170.450,4179.860,3775.617
629,3500.023,4113.083,3657.833,4268.154,4346.609,4413.613,4424.316,4472.650,4419.873,4463.750,4379.147,4186.898,4178.656,4196.388,4192.721,3772.287
630,3495.705,4106.389,3642.694,4250.885,4332.562,4430.525,4413.367,4459.688,4437.042,4444.886,4355.338,4193.318,4182.312,4169.750,4184.442,3778.687
631,3492.875,4102.389,3637.167,4247.346,4337.469,4427.643,4428.734,4457.462,4439.575,4440.159,4379.662,4185.682,4163.906,4177.087,4181.046,3780.670
632,3488.352,4130.583,3638.083,4279.115,4345.750,4431.920,4413.684,4463.675,4456.362,4470.545,4375.882,4190.659,4165.250,4181.300,4181.965,3781.826
633,3490.534,4100.500,3651.861,4255.731,4335.109,4422.569,4423.583,4464.250,4418.064,4454.818,4389.809,4187.795,4182.094,4183.550,4173.546,3781.139
634,3473.511,4099.389,3649.417,4281.500,4350.906,4443.671,4419.975,4470.950,4432.830,4470.682,4373.765,4187.795,4175.906,4186.837,4179.558,3779.035
635,3489.739,4115.972,3627.556,4261.577,4323.797,4425.431,4438.506,4465.612,4393.915,4459.955,4370.676,4180.625,4159.062,4182.062,4153.663,3765.800
636,3484.511,4104.472,3620.889,4263.615,4341.391,4420.212,4415.747,4465.888,4406.234,4460.545,4371.279,4184.511,4155.688,4195.462,4177.918,3767.557
637,3483.580,4105.278,3646.583,4259.115,4343.109,4421.832,4413.709,4446.800,4429.596,4460.318,4371.250,4194.227,4151.875,4190.900,4167.965,3783.348
638,3489.091,4103.417,3642.833,4257.385,4326.578,4430.993,4417.912,4454.675,4442.702,4465.432,4382.603,4195.227,4180.500,4188.150,4187.349,3769.574
639,3477.148,4069.083,3663.389,4283.115,4346.375,4426.767,4414.886,4466.263,4435.425,4425.591,4372.368,4194.148,4173.406,4194.462,4162.082,3775.757
640,3487.534,4093.111,3649.861,4257.269,4333.922,4439.795,4421.076,4457.962,4458.915,4460.841,4376.088,4185.898,4184.125,4172.575,4181.000,3777.591
641,3483.716,4121.389,3649.389,4274.923,4322.109,4421.205,4407.696,4462.950,4415.085,4462.341,4362.765,4187.693,4210.656,4155.487,4164.140,3768.748
642,3475.625,4087.222,3613.222,4262.808,4330.203,4428.497,4418.848,4453.237,4422.127,4473.841,4367.265,4180.648,4173.094,4180.388,4172.744,3767.304
643,3490.818,4080.694,3623.778,4260.231,4336.141,4424.299,4415.583,4465.938,4433.638,4467.023,4360.618,4178.420,4179.312,4171.425,4182.337,3774.356
644,3479.136,4108.583,3626.806,4258.846,4353.766,4434.730,4417.177,4460.625,4423.958,4464.227,4378.691,4176.523,4161.719,4171.450,4175.163,3771.817
645,3467.080,4075.500,3631.028,4265.115,4329.500,4426.745,4411.443,4461.087,4411.170,4456.750,4391.103,4194.500,4178.531,4191.100,4172.814,3775.478
646,3464.636,4112.556,3627.528,4279.692,4345.750,4424.511,4427.785,4462.000,4430.468,4479.500,4361.294,4182.364,4176.156,4174.675,4185.337,3782.052
647,3469.136,4094.889,3619.000,4286.885,4319.281,4439.460,4421.532,4451.388,4427.936,4445.614,4385.044,4188.659,4157.406,4180.150,4156.140,3770.617
648,3460.693,4089.444,3636.972,4258.115,4339.219,4420.219,4411.253,4455.450,4433.404,4447.636,4367.353,4181.068,4167.500,4173.500,4186.512,3772.087
649,3467.886,4089.111,3646.056,4275.000,4350.688,4430.307,4416.126,4466.575,4429.873,4441.500,4378.235,4191.602,4169.938,4182.712,4188.128,3786.913
650,3471.443,4092.861,3651.778,4239.115,4318.375,4429.941,4426.253,4462.712,4416.234,4460.636,4378.897,4186.284,4173.375,4192.775,4178.872,3777.426
651,3463.023,4088.889,3622.500,4255.308,4332.078,4442.321,4420.519,4463.712,4440.383,4460.341,4386.397,4191.420,4193.938,4199.700,4179.140,3779.217
652,3486.455,4100.139,3623.556,4247.461,4335.438,4426.613,4441.557,4454.237,4451.064,4485.705,4377.485,4175.091,4164.594,4175.638,4180.698,3785.165
653,3472.159,4107.556,3627.167,4282.731,4346.422,4432.357,4417.886,4456.688,4414.873,4439.636,4360.574,4183.477,4184.625,4182.475,4178.686,3769.704
654,3453.932,4070.750,3608.639,4281.539,4332.547,4430.577,4420.215,4440.050,4443.149,4458.068,4365.926,4184.432,4179.531,4175.825,4157.082,3771.939
655,3471.307,4054.194,3602.500,4286.769,4350.391,4430.533,4409.038,4456.212,4426.851,4464.205,4360.809,4198.239,4164.500,4177.050,4171.116,3770.174
656,3456.659,4082.250,3617.417,4248.192,4330.812,4427.621,4411.329,4478.763,4443.447,4472.523,4353.015,4179.625,4155.094,4191.800,4166.140,3769.122
657,3453.420,4079.472,3599.611,4234.000,4326.875,4433.051,4412.519,4439.312,4445.447,4463.318,4380.794,4170.330,4171.531,4182.350,4170.744,3778.443
658,3462.386,4109.333,3630.833,4230.692,4333.062,4422.628,4414.861,4443.375,4442.809,4446.955,4367.735,4186.852,4196.938,4175.275,4162.535,3786.835
659,3446.534,4072.028,3618.028,4257.500,4339.234,4428.810,4422.405,4472.163,4437.958,4456.659,4384.559,4183.330,4154.844,4176.913,4184.384,3777.461
660,3455.307,4078.861,3634.333,4292.731,4331.156,4452.767,4423.481,4456.938,4420.936,4450.364,4398.397,4193.148,4176.750,4201.538,4193.046,3772.496
661,3445.625,4084.583,3622.972,4253.269,4325.094,4433.205,4425.405,4471.150,4436.468,4459.477,4371.588,4185.830,4169.656,4175.000,4175.930,3783.548
662,3450.932,4078.306,3630.806,4260.000,4341.969,4430.190,4416.772,4460.562,4440.191,4461.659,4371.368,4188.636,4192.000,4170.675,4185.291,3776.035
663,3454.466,4089.500,3635.972,4273.846,4338.000,4424.503,4430.722,4483.112,4408.851,4456.477,4376.750,4169.852,4178.094,4172.200,4182.674,3776.513
664,3451.523,4049.528,3609.250,4275.269,4330.391,4422.372,4412.342,4460.675,4420.127,4436.795,4371.912,4195.364,4160.562,4180.600,4160.558,3781.522
665,3456.307,4065.861,3612.528,4236.731,4330.312,4420.891,4415.190,4460.450,4433.724,4451.750,4379.926,4185.284,4185.688,4173.150,4171.151,3785.739
666,3461.205,4039.028,3594.778,4260.923,4330.625,4425.445,4419.025,4456.913,4399.042,4457.864,4376.676,4195.307,4182.969,4180.050,4168.407,3775.800
667,3463.159,4068.722,3591.056,4244.846,4340.750,4423.861,4424.557,4459.225,4440.532,4435.591,4376.397,4189.227,4167.000,4171.325,4176.104,3774.748
668,3420.920,4066.417,3617.556,4223.346,4326.500,4417.854,4413.924,4447.688,4434.383,4444.727,4353.412,4192.500,4185.375,4169.462,4172.418,3770.878
669,3447.432,4061.028,3605.528,4233.231,4325.219,4418.445,4411.987,4462.188,4428.064,4454.659,4375.265,4185.920,4190.125,4184.275,4170.628,3775.896
670,3436.773,4084.111,3615.556,4241.308,4326.734,4431.059,4423.190,4462.000,4449.894,4428.136,4383.529,4186.864,4185.031,4182.212,4161.465,3777.617
671,3443.159,4054.472,3605.500,4253.269,4346.516,4442.277,4419.342,4466.862,4443.468,4466.659,4376.853,4187.818,4184.750,4184.450,4173.093,3774.670
672,3441.739,4050.722,3579.639,4261.885,4337.781,4431.387,4435.165,4472.712,4417.830,4439.432,4376.544,4178.761,4155.781,4180.250,4169.709,3782.861
673,3450.693,4060.417,3611.028,4257.808,4327.266,4423.649,4399.228,4461.275,4441.468,4454.477,4378.529,4190.443,4158.406,4180.362,4174.663,3777.496
