 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
729,5545.645,5410.250,5330.273,6034.958,5192.444,4240.708,4249.619,4411.039,4736.936,4726.524,4474.265
730,5553.516,5443.900,5335.273,6030.917,5186.667,4234.833,4292.714,4382.731,4718.129,4781.048,4496.971
731,5566.709,5425.900,5363.182,6050.917,5168.944,4237.875,4260.571,4375.615,4729.581,4703.190,4485.735
732,5572.484,5416.350,5388.273,6035.792,5179.917,4234.792,4250.810,4381.461,4727.064,4715.952,4480.912
733,5588.193,5415.750,5382.182,6010.625,5173.694,4279.667,4237.667,4379.154,4726.161,4721.476,4483.529
734,5536.548,5375.200,5299.545,5995.750,5192.000,4202.417,4221.286,4363.115,4726.452,4721.667,4506.471
735,5512.516,5412.050,5348.818,5978.208,5174.611,4259.083,4220.333,4384.769,4706.936,4741.857,4487.206
736,5528.226,5419.950,5369.636,6039.667,5169.417,4232.042,4254.238,4375.654,4715.709,4762.571,4470.706
737,5580.452,5380.300,5375.364,6013.125,5150.472,4241.625,4280.190,4385.077,4712.258,4758.952,4501.088
738,5533.807,5454.900,5317.182,5997.833,5149.778,4254.375,4243.190,4350.000,4703.387,4756.190,4464.853
739,5547.516,5391.550,5354.727,6010.375,5202.222,4248.167,4248.905,4361.654,4691.968,4772.048,4463.588
740,5545.516,5389.700,5333.727,6001.917,5183.944,4254.917,4217.333,4365.346,4703.226,4753.619,4478.265
741,5537.516,5403.000,5374.545,5983.708,5203.556,4250.833,4252.000,4396.346,4714.709,4802.571,4479.265
742,5563.774,5399.600,5320.636,5993.583,5181.500,4254.250,4275.190,4353.692,4711.516,4829.571,4480.794
743,5552.871,5373.600,5367.455,6005.583,5208.500,4254.792,4263.857,4360.692,4709.807,4864.048,4476.412
744,5526.419,5394.600,5380.818,5955.625,5159.528,4241.625,4235.190,4366.846,4706.226,4851.476,4490.853
745,5534.032,5390.550,5352.000,5992.750,5177.111,4270.417,4252.571,4350.269,4694.387,4846.476,4504.941
746,5542.613,5391.650,5335.909,5989.333,5188.750,4237.875,4254.190,4389.923,4679.419,4821.143,4485.235
747,5544.000,5415.800,5374.818,6026.708,5186.250,4246.875,4241.619,4352.115,4734.645,4850.667,4467.176
748,5553.645,5361.750,5342.091,5991.083,5171.611,4280.542,4270.714,4376.346,4696.548,4840.619,4462.000
749,5524.581,5366.750,5392.000,5996.542,5195.250,4230.708,4229.143,4360.461,4729.258,4845.762,4497.294
750,5530.613,5390.950,5351.455,5996.125,5206.833,4244.667,4255.190,4382.077,4698.291,4846.952,4471.971
751,5538.677,5384.500,5364.364,5989.000,5167.333,4232.958,4269.190,4369.115,4679.387,4835.095,4507.588
752,5525.064,5398.150,5400.273,5992.708,5164.250,4243.083,4260.333,4381.731,4687.807,4801.286,4482.735
753,5525.419,5337.150,5330.727,6013.333,5159.583,4248.667,4244.381,4348.961,4668.936,4788.048,4503.618
754,5529.484,5355.650,5316.636,5978.375,5170.222,4210.250,4232.524,4360.654,4689.064,4804.952,4495.118
755,5533.677,5355.850,5292.182,5966.708,5188.556,4253.292,4241.429,4372.731,4679.000,4776.286,4482.559
756,5493.903,5363.050,5284.545,5996.750,5188.111,4229.958,4254.667,4346.692,4713.484,4734.714,4477.206
757,5533.613,5332.550,5345.818,5953.625,5159.444,4246.750,4233.286,4363.539,4686.226,4714.571,4516.059
758,5517.226,5369.550,5317.091,5954.750,5169.278,4241.333,4242.381,4348.769,4694.839,4705.143,4497.735
759,5521.581,5324.100,5367.364,6020.333,5186.444,4246.958,4236.048,4367.077,4704.613,4680.476,4498.706
760,5525.516,5387.150,5356.364,5985.042,5166.667,4251.750,4270.905,4344.461,4690.129,4672.286,4500.000
761,5501.742,5339.350,5328.273,5996.375,5145.250,4266.250,4257.952,4357.231,4702.839,4665.905,4469.794
762,5484.839,5365.250,5347.636,5962.208,5114.583,4217.875,4260.810,4361.731,4693.871,4657.143,4483.941
763,5547.161,5330.250,5291.818,5986.417,5185.778,4261.583,4249.095,4331.961,4678.581,4685.810,4487.676
764,5520.000,5334.050,5327.727,5954.292,5145.556,4254.833,4224.905,4362.423,4716.161,4696.381,4466.971
765,5498.774,5305.550,5278.545,5946.583,5174.056,4252.667,4263.667,4331.231,4702.871,4699.190,4487.088
766,5522.129,5292.500,5310.182,5952.083,5188.694,4248.708,4248.429,4312.539,4727.161,4678.571,4502.735
767,5519.129,5340.050,5339.545,5963.750,5183.472,4243.833,4236.952,4347.808,4683.129,4710.143,4494.529
768,5509.516,5296.800,5339.818,5980.500,5145.194,4243.125,4231.667,4368.385,4668.645,4752.095,4485.088
769,5519.032,5295.450,5319.545,5943.875,5162.556,4258.125,4224.143,4363.115,4699.903,4682.286,4467.500
770,5558.936,5323.950,5276.545,5986.375,5161.556,4229.292,4278.810,4351.385,4694.645,4701.714,4495.735
771,5508.258,5372.350,5290.727,5941.750,5157.667,4222.667,4256.048,4329.615,4677.968,4691.571,4484.735
772,5509.581,5326.000,5327.818,5936.250,5177.333,4261.833,4251.190,4345.692,4678.291,4687.810,4490.618
773,5523.291,5321.800,5310.364,5881.458,5141.306,4238.292,4242.381,4365.654,4663.258,4661.571,4490.676
774,5495.484,5302.600,5336.455,5958.333,5119.861,4254.083,4223.095,4340.115,4664.484,4600.238,4506.500
775,5545.968,5355.150,5335.909,5888.583,5126.028,4245.708,4251.333,4345.769,4666.323,4655.952,4483.706
776,5506.387,5317.600,5334.909,5923.250,5166.944,4243.792,4238.190,4349.615,4665.355,4678.143,4497.324
777,5490.484,5283.200,5307.000,5957.417,5141.417,4258.292,4232.952,4320.039,4650.581,4681.429,4471.059
778,5480.226,5311.950,5292.727,5903.667,5142.333,4258.417,4254.524,4351.769,4661.097,4683.190,4474.029
779,5505.000,5307.000,5298.818,5925.000,5119.333,4234.000,4253.429,4333.769,4685.032,4725.000,4501.088
780,5482.871,5292.550,5317.364,5910.958,5151.778,4257.000,4267.238,4337.385,4663.709,4730.048,4479.500
781,5506.129,5286.550,5303.273,5913.500,5145.361,4232.708,4225.000,4339.461,4659.032,4697.952,4497.088
782,5518.516,5283.000,5277.818,5916.500,5154.083,4271.333,4265.762,4319.539,4685.129,4684.048,4453.294
783,5479.452,5294.900,5314.000,5919.292,5114.500,4251.500,4242.333,4336.461,4676.258,4673.476,4462.765
784,5465.871,5307.950,5266.909,5911.750,5130.889,4262.333,4263.286,4385.769,4672.291,4640.048,4495.618
785,5499.903,5292.550,5251.909,5903.042,5132.444,4244.167,4242.476,4338.577,4686.677,4631.238,4492.206
786,5495.936,5307.050,5318.455,5927.375,5158.056,4254.167,4248.571,4310.192,4664.871,4650.048,4469.118
787,5479.032,5273.700,5253.636,5935.917,5168.306,4238.083,4237.571,4336.077,4649.774,4642.714,4472.265
788,5490.581,5275.700,5312.909,5860.542,5133.472,4244.833,4225.286,4347.077,4665.516,4671.952,4448.735
789,5492.032,5266.850,5273.000,5892.042,5143.083,4231.500,4207.000,4348.769,4672.903,4636.476,4478.824
790,5481.839,5287.750,5271.455,5928.333,5129.944,4261.792,4237.952,4320.961,4654.097,4648.048,4479.353
791,5496.355,5301.000,5288.273,5934.083,5133.000,4246.625,4217.857,4340.423,4662.226,4595.905,4491.971
792,5483.871,5276.200,5248.636,5887.292,5148.667,4210.500,4240.048,4326.885,4675.516,4606.286,4495.382
793,5471.452,5253.100,5272.273,5900.458,5116.889,4254.333,4231.286,4291.731,4661.839,4593.810,4481.529
794,5474.387,5273.950,5226.818,5851.958,5134.139,4247.917,4256.952,4316.461,4656.452,4610.143,4468.882
795,5470.645,5230.450,5296.364,5904.208,5124.528,4237.833,4247.143,4319.577,4660.193,4510.429,4454.647
796,5472.936,5258.400,5239.909,5875.708,5115.528,4218.417,4254.190,4323.577,4665.032,4541.476,4449.500
797,5481.548,5264.750,5325.818,5876.250,5134.083,4231.875,4245.000,4318.808,4663.645,4498.524,4463.735
798,5468.452,5264.100,5238.000,5908.458,5101.028,4227.125,4233.714,4320.500,4673.807,4455.476,4483.500
799,5501.355,5237.700,5283.909,5905.458,5137.417,4241.875,4225.571,4283.654,4650.226,4496.143,4474.412
800,5474.032,5229.200,5325.182,5872.375,5113.472,4223.083,4236.048,4335.231,4659.548,4542.952,4492.941
