 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
260,6209.306,5462.129,5543.486,6772.352,6383.905,6194.062,7557.839,7024.461,5695.906,4929.154
261,6187.778,5467.193,5513.586,6787.243,6362.571,6129.562,7495.355,7015.923,5701.250,4913.885
262,6201.611,5476.774,5547.729,6777.054,6379.810,6104.188,7498.516,6996.346,5684.188,4921.808
263,6191.778,5426.807,5535.014,6702.216,6437.810,6193.188,7454.548,6955.154,5662.969,4922.077
264,6147.778,5453.064,5532.271,6724.567,6373.333,6141.062,7446.936,6988.039,5646.938,4919.385
265,6188.778,5477.871,5546.214,6750.216,6371.714,6131.188,7450.419,6937.577,5618.188,4914.654
266,6179.833,5446.161,5530.386,6753.486,6367.333,6182.000,7384.000,6981.385,5642.156,4939.539
267,6183.028,5434.613,5529.057,6740.189,6385.000,6134.438,7335.839,6915.154,5629.000,4939.077
268,6158.944,5472.807,5521.314,6768.811,6374.333,6201.312,7322.323,6960.846,5613.625,4903.654
269,6168.167,5455.516,5518.557,6779.189,6344.476,6158.938,7277.226,6902.654,5603.812,4941.423
270,6148.667,5451.613,5533.586,6754.811,6366.667,6162.438,7261.258,6971.308,5601.531,4909.769
271,6188.028,5432.323,5514.643,6785.000,6377.667,6146.562,7248.291,6918.885,5596.500,4905.154
272,6131.972,5418.258,5527.657,6740.865,6345.667,6173.125,7240.516,6899.769,5593.344,4912.461
273,6154.861,5456.903,5532.457,6795.648,6338.429,6098.375,7200.193,6896.308,5596.781,4955.885
274,6128.556,5422.032,5514.200,6801.784,6315.524,6172.000,7193.129,6905.461,5562.781,4921.039
275,6155.389,5448.161,5522.171,6780.216,6298.619,6145.500,7163.193,6865.423,5547.406,4882.731
276,6157.694,5418.419,5505.729,6789.676,6303.810,6149.250,7129.452,6872.615,5528.906,4936.192
277,6160.944,5410.839,5516.086,6793.216,6345.952,6113.750,7124.226,6822.346,5554.031,4925.385
278,6113.139,5431.677,5502.586,6810.243,6319.333,6160.625,7089.323,6808.039,5535.594,4943.654
279,6146.056,5414.129,5500.600,6780.676,6343.286,6156.625,7077.064,6828.192,5526.875,4941.885
280,6157.833,5425.452,5491.286,6784.135,6306.952,6171.562,7107.903,6829.115,5508.688,4915.308
281,6151.750,5432.161,5490.386,6829.595,6345.714,6159.688,7055.355,6776.154,5491.875,4905.500
282,6132.306,5442.709,5501.957,6779.595,6293.714,6164.312,6992.226,6794.308,5519.938,4914.615
283,6147.611,5414.161,5509.386,6745.000,6287.619,6155.000,7005.161,6795.039,5481.562,4924.654
284,6148.000,5422.355,5504.628,6825.784,6319.810,6168.125,6956.000,6802.231,5444.812,4925.846
285,6122.806,5429.742,5498.986,6781.027,6294.000,6159.062,6940.968,6785.077,5493.031,4905.077
286,6121.028,5417.064,5485.714,6817.297,6295.714,6152.938,6961.291,6740.269,5474.000,4963.192
287,6132.833,5373.323,5486.372,6793.567,6328.571,6161.188,6884.097,6812.000,5445.438,4910.269
288,6112.917,5400.258,5476.186,6801.297,6320.238,6140.312,6873.774,6747.385,5444.062,4948.423
289,6122.444,5419.548,5492.029,6788.838,6327.571,6134.125,6857.291,6731.692,5455.781,4926.000
290,6156.611,5378.323,5498.343,6768.352,6345.048,6190.312,6884.193,6732.846,5429.344,4892.461
291,6132.583,5403.677,5511.986,6747.973,6317.381,6154.938,6864.581,6740.346,5472.938,4929.192
292,6129.139,5402.258,5524.600,6742.595,6329.571,6140.812,6791.032,6726.115,5390.094,4928.654
293,6111.111,5389.000,5479.971,6799.811,6333.143,6179.688,6799.452,6715.731,5417.031,4903.808
294,6110.472,5392.709,5498.257,6779.811,6298.905,6140.062,6860.677,6683.269,5428.688,4917.692
295,6093.611,5372.193,5511.186,6796.541,6349.286,6149.312,6799.645,6734.923,5407.375,4893.885
296,6132.944,5389.645,5506.271,6793.000,6345.000,6131.062,6778.129,6717.769,5415.625,4913.961
297,6098.889,5427.581,5472.771,6762.135,6324.524,6178.125,6740.807,6711.692,5387.062,4917.115
298,6086.000,5354.258,5497.114,6739.892,6310.048,6147.938,6752.064,6695.000,5348.000,4926.885
299,6106.306,5408.613,5498.671,6779.567,6299.048,6185.250,6764.484,6641.039,5347.844,4896.308
300,6094.472,5412.936,5503.214,6796.459,6328.190,6158.875,6769.516,6701.539,5360.719,4908.731
301,6104.389,5375.548,5503.929,6758.622,6295.667,6198.375,6675.903,6657.461,5409.344,4919.039
302,6102.722,5376.323,5497.857,6762.108,6268.429,6169.125,6726.193,6680.692,5367.219,4894.846
303,6131.472,5356.742,5515.786,6777.378,6263.333,6213.375,6715.193,6633.385,5393.750,4913.308
304,6083.583,5353.452,5483.914,6784.595,6251.810,6147.875,6714.258,6680.577,5354.781,4921.808
305,6083.806,5385.742,5494.529,6783.919,6261.810,6113.125,6697.709,6652.923,5326.281,4926.577
306,6097.639,5351.355,5485.586,6780.405,6219.762,6117.438,6658.548,6626.615,5330.719,4920.192
307,6104.000,5383.677,5489.357,6768.784,6236.571,6152.250,6615.226,6670.308,5350.438,4928.769
308,6086.444,5376.903,5502.600,6783.838,6222.524,6109.250,6668.548,6644.308,5328.281,4911.692
309,6106.083,5360.903,5497.929,6782.189,6246.667,6134.688,6613.452,6645.039,5292.844,4889.000
310,6077.861,5383.258,5499.143,6724.514,6253.571,6130.938,6605.291,6611.654,5305.594,4905.346
311,6085.000,5379.968,5526.443,6817.595,6241.714,6115.438,6564.355,6631.885,5273.594,4909.692
312,6095.250,5359.742,5499.243,6775.271,6283.190,6136.438,6566.193,6625.192,5267.875,4881.115
313,6089.972,5364.387,5512.414,6749.108,6260.048,6125.688,6535.193,6610.000,5274.719,4922.615
314,6088.139,5372.032,5493.700,6747.081,6216.810,6132.312,6552.258,6587.692,5288.188,4922.000
315,6095.556,5352.323,5500.714,6791.027,6235.476,6171.500,6501.193,6575.461,5262.500,4893.577
316,6087.139,5347.516,5497.757,6716.514,6322.619,6136.750,6526.355,6570.461,5252.125,4919.039
317,6087.389,5333.097,5498.229,6763.000,6221.000,6114.562,6501.774,6567.923,5259.719,4910.500
318,6086.583,5333.774,5511.628,6744.729,6230.381,6132.750,6523.064,6556.500,5262.219,4904.308
319,6100.972,5337.548,5502.971,6785.919,6246.286,6168.125,6528.064,6591.731,5263.094,4881.461
320,6068.972,5340.839,5492.914,6711.676,6269.190,6151.188,6478.548,6620.231,5251.938,4904.923
321,6038.806,5375.193,5506.357,6756.919,6264.429,6179.000,6454.742,6569.231,5268.656,4909.615
322,6032.250,5354.193,5510.257,6738.000,6240.571,6134.875,6459.774,6521.077,5305.500,4905.769
323,6074.972,5336.064,5509.743,6707.433,6322.333,6190.438,6456.355,6518.346,5301.625,4913.577
324,6034.861,5314.226,5503.757,6729.541,6290.952,6119.375,6437.226,6505.961,5326.500,4927.731
325,6046.111,5320.129,5507.314,6736.946,6305.762,6167.625,6465.032,6544.500,5291.156,4915.039
326,6043.111,5351.516,5501.014,6759.892,6289.667,6178.625,6447.709,6518.039,5308.844,4938.692
327,6069.694,5345.774,5483.200,6749.595,6249.952,6145.438,6426.581,6477.039,5315.844,4926.500
328,6058.778,5294.419,5488.157,6775.729,6229.667,6143.688,6460.871,6472.154,5305.375,4891.577
329,6094.750,5310.323,5481.900,6768.946,6167.095,6116.812,6439.807,6454.769,5320.531,4938.346
330,6029.889,5313.161,5478.971,6761.595,6157.333,6127.125,6393.968,6483.461,5289.938,4916.461
331,6064.000,5330.709,5475.143,6764.892,6220.714,6147.375,6402.548,6472.461,5287.781,4902.615
332,6033.194,5319.452,5490.143,6749.486,6169.476,6159.562,6388.355,6505.885,5295.531,4910.077
333,6030.500,5362.645,5485.786,6776.405,6194.238,6166.125,6399.258,6459.654,5272.969,4888.115
334,6044.333,5325.968,5461.900,6782.297,6175.333,6110.812,6388.548,6458.539,5255.719,4927.231
335,6060.083,5298.129,5473.014,6751.838,6232.952,6141.625,6377.968,6439.385,5267.594,4934.192
336,6005.972,5314.839,5457.171,6779.567,6179.571,6133.875,6418.097,6459.461,5254.656,4942.808
337,6055.944,5327.452,5479.386,6728.324,6179.571,6103.750,6329.323,6464.769,5222.438,4925.461
338,6029.556,5304.291,5485.200,6738.486,6157.619,6146.625,6366.032,6464.769,5220.062,4925.154
339,6031.861,5328.742,5481.386,6735.757,6150.143,6070.812,6365.903,6428.115,5228.625,4905.154
340,6054.250,5312.032,5473.529,6775.081,6119.810,6103.062,6390.516,6409.539,5202.125,4885.346
341,6051.306,5338.161,5456.943,6737.108,6128.619,6115.875,6347.774,6393.346,5223.531,4904.385
342,6059.944,5310.548,5490.729,6743.081,6145.048,6167.125,6350.291,6385.269,5222.375,4906.961
343,6050.333,5346.097,5493.357,6766.595,6141.333,6150.688,6379.258,6388.346,5227.844,4945.615
344,6037.000,5313.323,5471.286,6753.892,6159.000,6064.438,6373.193,6356.654,5227.656,4887.461
345,6019.472,5309.903,5452.614,6753.271,6100.714,6110.062,6341.452,6370.692,5311.812,4904.808
346,6050.667,5323.032,5460.186,6789.919,6119.762,6093.500,6337.323,6364.269,5253.438,4912.308
347,6045.556,5308.677,5482.257,6744.486,6191.286,6107.938,6322.903,6368.385,5282.625,4890.039
348,6034.806,5288.064,5481.671,6737.648,6173.524,6085.312,6310.936,6347.577,5240.094,4936.000
349,6025.361,5298.645,5490.372,6728.838,6183.048,6093.875,6277.064,6382.654,5271.500,4907.231
350,6089.778,5317.484,5488.300,6711.378,6206.286,6095.125,6282.226,6358.000,5245.906,4909.961
351,6016.417,5301.871,5487.686,6744.838,6146.143,6106.250,6290.355,6339.077,5259.625,4945.731
352,6020.722,5285.903,5496.071,6739.108,6157.238,6073.688,6311.064,6354.000,5227.062,4920.154
353,6014.861,5290.581,5478.771,6745.811,6202.762,6072.188,6220.032,6354.269,5205.531,4925.885
354,6007.750,5319.452,5477.143,6703.459,6231.333,6101.062,6261.226,6336.154,5220.562,4937.500
355,6068.611,5306.548,5453.729,6718.459,6161.524,6081.625,6292.936,6340.615,5201.531,4916.615
356,6019.361,5276.677,5471.643,6733.973,6107.000,6094.938,6262.645,6323.577,5197.375,4938.423
357,6017.306,5273.032,5451.286,6746.919,6091.333,6086.750,6283.677,6344.000,5192.500,4934.923
358,6001.639,5295.226,5486.529,6714.433,6136.476,6085.000,6315.452,6307.923,5177.812,4948.731
359,6012.639,5276.516,5469.372,6738.054,6185.429,6102.688,6266.742,6339.500,5182.844,4919.231
360,6060.028,5279.000,5475.914,6695.703,6168.857,6089.938,6288.548,6343.423,5199.812,4915.692
361,6022.583,5261.709,5476.229,6704.108,6127.810,6081.688,6286.774,6283.000,5158.750,4915.539
362,5999.917,5295.742,5472.614,6730.324,6143.000,6097.688,6265.548,6331.039,5163.438,4886.385
363,6013.556,5304.387,5461.686,6752.162,6124.286,6121.562,6236.774,6254.615,5180.219,4921.961
364,6012.167,5246.774,5461.100,6733.973,6160.762,6030.000,6252.032,6304.769,5178.094,4926.423
365,5991.778,5284.161,5451.800,6741.000,6138.476,6075.688,6234.677,6231.846,5151.781,4927.923
366,6017.889,5295.548,5450.700,6765.567,6148.286,6114.562,6241.677,6267.654,5127.969,4885.000
367,6017.583,5244.581,5467.014,6743.216,6189.524,6090.062,6213.097,6245.731,5138.531,4898.115
368,6030.472,5246.903,5452.714,6734.784,6167.190,6060.688,6226.742,6282.539,5126.781,4939.885
369,6018.778,5259.387,5449.886,6735.838,6115.190,6033.375,6235.903,6295.423,5146.469,4913.000
370,6013.778,5260.774,5449.071,6724.729,6098.571,6090.562,6235.097,6260.500,5142.125,4922.769
371,6039.389,5277.807,5471.500,6718.838,6078.524,6106.000,6267.936,6253.461,5120.469,4879.231
372,6113.194,5240.871,5499.043,6627.784,6025.857,6097.812,6290.613,6237.885,5130.625,4878.615
373,6093.278,5232.355,5521.500,6598.514,6049.476,6087.750,6295.355,6239.461,5108.281,4891.731
374,6064.250,5270.516,5511.257,6648.811,6048.095,6055.750,6254.903,6245.961,5093.219,4878.500
375,6091.639,5246.742,5509.571,6662.433,5958.238,6123.312,6259.129,6223.308,5119.750,4883.000
376,6086.944,5245.355,5480.300,6618.811,5966.810,6096.688,6252.581,6227.423,5095.969,4911.615
377,6061.056,5229.968,5488.457,6631.567,5916.476,6113.812,6274.161,6236.308,5091.031,4880.577
378,6071.111,5238.387,5510.214,6631.648,5985.524,6144.125,6236.936,6251.461,5123.906,4850.000
379,6100.111,5233.291,5499.786,6637.811,6031.190,6159.688,6235.839,6242.154,5105.312,4889.154
380,6101.417,5263.516,5492.457,6630.000,6015.714,6083.688,6290.807,6230.154,5115.844,4867.500
381,6079.528,5239.548,5515.614,6605.703,5985.190,6090.875,6229.064,6189.885,5141.438,4894.539
382,6091.111,5237.709,5489.743,6613.405,6040.000,6093.812,6326.774,6211.615,5160.062,4876.423
383,6098.583,5271.452,5508.943,6673.135,6070.286,6091.250,6259.709,6260.692,5178.812,4905.423
384,6098.194,5231.387,5483.357,6647.648,6061.571,6048.812,6240.226,6202.423,5179.688,4867.000
385,6091.222,5232.709,5511.786,6615.486,6047.905,6082.625,6219.709,6209.000,5145.750,4882.308
386,6056.806,5258.193,5512.000,6603.811,6051.714,6104.500,6237.516,6197.654,5183.625,4849.731
387,6094.778,5236.323,5509.514,6635.892,6020.524,6101.688,6244.548,6153.000,5150.906,4886.154
388,6086.750,5216.161,5491.100,6635.865,6046.619,6140.562,6234.613,6185.039,5143.969,4911.654
389,6118.472,5198.871,5504.357,6628.324,6094.381,6100.188,6250.581,6156.846,5149.281,4884.769
390,6069.778,5240.613,5495.514,6642.271,6070.905,6075.188,6224.774,6122.423,5103.094,4864.654
391,6072.611,5197.839,5499.857,6615.433,6047.810,6183.562,6217.968,6169.731,5153.156,4907.192
392,6055.278,5218.677,5513.343,6604.973,6042.619,6076.250,6186.807,6107.077,5132.531,4907.731
393,6098.806,5225.064,5512.943,6613.648,6014.286,6107.312,6187.645,6149.154,5111.594,4864.654
394,6132.556,5211.452,5513.229,6602.271,5990.000,6065.688,6213.226,6124.385,5130.406,4910.577
395,6065.611,5216.581,5512.771,6564.865,5972.714,6097.562,6195.742,6107.961,5104.812,4836.346
396,6095.111,5197.291,5495.800,6612.405,5970.333,6064.375,6166.677,6109.269,5104.062,4899.346
397,6053.972,5192.064,5505.986,6586.676,5945.714,6059.188,6163.709,6145.000,5087.688,4893.077
398,6087.556,5199.581,5475.500,6588.892,5971.429,6049.625,6157.677,6117.769,5080.594,4905.077
399,6092.750,5210.064,5484.357,6622.189,5926.381,6068.750,6165.323,6047.461,5076.531,4862.346
400,6049.278,5188.097,5484.829,6590.405,5918.952,6068.125,6155.581,6100.808,5079.906,4878.077
401,6072.389,5172.709,5515.700,6579.811,5898.952,6103.312,6172.807,6113.308,5094.500,4919.077
402,6042.667,5207.355,5493.329,6661.162,5856.667,6083.688,6166.452,6087.346,5094.688,4902.961
403,6056.278,5148.193,5486.743,6604.027,5964.857,6020.500,6116.129,6058.039,5065.062,4870.961
404,6075.500,5185.936,5479.600,6622.541,5946.714,6089.938,6140.709,6015.308,5057.875,4888.039
405,6054.111,5164.291,5486.657,6620.892,5953.905,6079.000,6142.323,6072.385,5075.531,4871.577
406,6057.917,5152.000,5461.557,6606.865,5935.048,6099.062,6126.000,6040.885,5113.906,4908.769
407,6065.889,5162.774,5477.114,6606.892,5929.381,6054.500,6112.000,6109.539,5059.250,4885.346
408,6059.333,5153.226,5470.786,6635.000,5881.714,6064.000,6108.129,6117.731,5074.656,4890.192
409,6079.472,5152.645,5476.157,6595.000,5930.381,6078.438,6122.871,6132.115,5078.500,4879.039
410,6075.917,5143.936,5487.786,6567.459,5904.905,6084.938,6122.226,6160.231,5089.094,4881.539
411,6055.750,5155.387,5477.186,6563.648,5979.762,6065.438,6103.291,6128.961,5052.156,4910.539
412,6038.389,5141.774,5497.243,6578.271,5932.381,6066.938,6163.677,6148.769,5051.125,4874.615
413,6048.000,5160.774,5487.100,6632.189,5933.048,6073.875,6095.871,6124.615,5071.250,4890.423
414,6066.000,5141.968,5468.829,6584.541,5951.667,6070.375,6105.774,6159.000,5022.344,4857.846
415,6042.111,5132.226,5471.429,6591.703,5876.476,6073.625,6114.291,6107.885,5054.656,4897.615
416,6065.333,5126.968,5489.257,6575.892,5889.571,6042.062,6097.709,6100.423,5033.562,4910.961
417,6065.056,5164.677,5466.229,6612.514,5882.571,6080.688,6114.677,6103.423,5035.750,4879.539
418,6068.306,5146.258,5474.628,6582.865,5869.048,6039.188,6103.097,6070.885,5018.938,4884.692
419,6041.917,5176.193,5489.414,6590.648,5888.952,6064.250,6085.903,6077.154,5027.031,4895.577
420,6068.361,5148.581,5479.143,6603.622,5838.476,6049.188,6072.387,6083.077,5031.125,4879.808
421,6090.417,5180.516,5452.486,6605.919,5806.714,6079.688,6067.807,6098.385,5034.000,4875.615
422,6049.083,5116.387,5470.914,6579.541,5886.238,6025.812,6097.323,6155.423,5001.406,4889.385
423,6048.639,5113.774,5492.357,6611.622,5905.619,6045.500,6090.709,6167.154,5037.062,4878.269
424,6043.833,5124.807,5493.643,6550.378,5926.143,6014.188,6075.000,6175.846,5066.812,4890.423
425,6089.278,5114.871,5490.929,6576.108,5914.810,6046.625,6084.387,6178.615,5096.844,4877.654
426,6051.722,5109.871,5508.314,6538.838,5923.190,6018.938,6068.839,6198.654,5073.000,4876.115
427,6072.250,5127.161,5500.929,6578.162,5914.048,6014.625,6056.742,6182.615,5109.188,4873.423
428,6071.472,5104.129,5485.471,6545.405,5946.810,6043.438,6060.871,6145.115,5118.281,4882.192
429,6062.361,5130.968,5464.457,6609.811,5893.238,6040.562,6033.807,6156.885,5108.062,4875.539
430,6025.028,5113.968,5466.814,6576.081,5939.333,6040.312,6029.452,6140.846,5101.969,4863.115
431,6044.833,5118.161,5489.343,6576.919,5923.810,6037.750,6062.291,6134.308,5075.094,4889.769
432,6043.389,5109.355,5500.429,6584.108,5896.000,5993.188,6038.839,6135.885,5105.844,4856.500
433,6019.583,5113.677,5473.071,6577.784,5918.190,6045.562,6074.064,6101.846,5091.250,4874.654
434,6024.639,5134.774,5491.014,6588.973,5842.810,6017.125,6086.452,6085.115,5095.094,4876.846
435,6087.222,5092.387,5484.986,6529.243,5887.476,6039.312,6031.161,6124.846,5089.500,4877.192
436,6020.750,5091.645,5470.443,6606.648,5853.905,6010.000,6000.226,6109.346,5072.281,4886.077
437,6034.083,5111.387,5492.114,6561.703,5814.762,6018.188,6020.645,6080.961,5075.062,4867.308
438,6024.222,5105.839,5464.957,6565.189,5862.048,5989.938,6042.258,6096.308,5069.750,4836.231
439,6031.917,5106.452,5490.386,6577.595,5843.381,5985.312,6020.936,6077.308,5064.344,4874.308
440,6044.583,5120.291,5515.029,6546.162,5850.048,5990.125,6029.936,6074.231,5063.281,4865.231
441,6041.111,5109.193,5483.214,6566.784,5873.714,5979.938,6035.677,6032.115,5059.844,4881.115
442,6035.167,5099.291,5459.771,6576.865,5850.571,6008.500,6029.645,6097.154,5090.344,4841.346
443,6060.528,5097.968,5472.429,6553.811,5840.429,5998.375,6055.871,6077.346,5090.281,4889.423
444,6035.139,5095.871,5462.500,6583.108,5858.619,6001.188,6019.226,6018.461,5053.906,4858.539
445,6020.000,5114.226,5450.157,6622.784,5791.762,6011.625,6033.161,6054.269,5023.062,4858.269
446,6018.972,5085.000,5452.543,6571.243,5786.286,5965.188,6018.774,6051.961,5060.375,4865.577
447,6018.944,5068.709,5469.300,6548.135,5766.381,6040.188,6043.419,6041.923,5046.156,4863.577
448,6025.972,5082.807,5453.043,6602.514,5767.524,5988.750,6009.419,5998.461,5066.969,4849.539
449,5996.750,5058.323,5473.329,6602.729,5749.524,5993.188,6015.516,6012.500,5057.312,4873.192
450,6035.306,5053.452,5464.757,6585.622,5753.381,5981.000,6062.613,6013.154,5080.312,4869.346
451,6039.056,5073.226,5455.414,6566.271,5747.286,5957.438,6017.161,5990.039,5072.688,4884.308
452,6033.111,5091.000,5454.386,6596.459,5714.333,6048.375,6005.903,5972.808,5012.531,4859.346
453,6040.667,5078.419,5448.786,6550.162,5656.905,5968.875,6035.871,5979.000,5003.625,4853.885
454,6003.750,5063.645,5452.600,6613.162,5663.619,6005.062,6052.548,5951.846,5001.906,4857.769
455,6018.500,5053.097,5453.057,6564.676,5650.095,5931.750,6016.097,5938.000,5015.219,4845.423
456,6041.194,5067.000,5431.029,6552.676,5652.619,5985.000,6048.903,5947.846,5034.969,4878.308
457,6051.750,5038.742,5451.300,6618.135,5660.667,5964.312,6019.129,5929.769,5035.906,4832.385
458,6072.278,5083.000,5485.357,6587.838,5677.048,6019.062,6031.839,5954.846,5038.438,4870.346
459,6001.833,5053.807,5463.000,6546.027,5740.095,5933.625,6037.484,5945.461,5015.375,4853.808
460,6017.361,5065.387,5454.357,6607.108,5724.667,5968.125,6024.387,5946.231,5049.469,4858.692
461,6018.861,5049.645,5463.529,6553.622,5726.857,5996.375,6038.193,5907.923,5042.312,4862.115
462,6030.750,5065.161,5429.043,6591.459,5681.667,5953.438,6006.484,5906.385,5078.312,4859.654
463,6019.417,5026.839,5448.943,6566.459,5662.333,5964.938,6078.355,5907.192,5079.875,4813.961
464,6007.167,5075.613,5447.757,6569.838,5736.143,5925.500,6025.936,5893.961,5086.688,4848.000
465,6008.889,5027.936,5465.429,6568.297,5739.190,5976.312,6020.452,5867.923,5108.969,4835.923
466,5995.333,5039.871,5461.471,6547.514,5705.714,5967.375,6042.516,5895.577,5099.375,4846.615
467,6010.611,5090.903,5476.514,6596.919,5768.810,5965.438,6018.774,5858.615,5089.938,4857.615
468,5985.056,5033.193,5464.628,6556.405,5741.143,5997.188,6021.226,5931.308,5112.031,4871.154
469,5998.028,5041.387,5440.257,6584.027,5753.667,5941.125,6054.000,5854.077,5081.156,4867.885
470,6005.361,5033.226,5457.800,6569.271,5729.333,5995.500,6021.581,5850.385,5083.781,4849.923
471,6023.444,5004.032,5429.957,6568.811,5727.476,5948.250,6033.484,5863.115,5062.531,4865.615
472,6013.139,5028.484,5456.857,6598.676,5783.286,5901.562,6008.193,5896.385,5056.125,4842.077
473,5988.639,5012.645,5443.500,6586.541,5770.333,5926.000,5989.064,5817.115,5062.750,4883.731
474,6017.583,5044.387,5442.957,6575.514,5791.429,5966.500,5998.097,5814.577,5056.969,4838.539
475,5989.472,5040.645,5447.429,6571.433,5773.667,5962.438,5992.032,5830.039,5069.406,4856.423
476,6005.750,5019.871,5427.286,6585.108,5738.857,5887.750,5981.903,5845.461,5086.969,4836.885
477,5987.806,5001.452,5446.143,6581.838,5760.571,5960.562,5977.484,5839.115,5068.562,4864.039
478,6005.556,4997.291,5434.071,6573.189,5828.095,5912.500,5997.548,5814.423,5073.375,4827.923
479,6021.417,5045.097,5427.029,6539.433,5820.238,5928.312,5979.161,5873.808,5053.312,4860.846
480,5985.139,5004.226,5415.771,6537.189,5771.857,6008.438,5988.355,5871.885,5040.062,4861.923
481,6002.639,5008.032,5438.500,6590.405,5861.714,5980.125,5975.548,5832.577,5007.969,4848.039
482,5983.139,5039.774,5410.400,6585.271,5862.048,5983.188,5948.484,5866.692,5068.312,4827.154
483,5998.778,4995.226,5445.929,6582.757,5880.190,5954.875,5979.516,5851.615,5053.000,4849.000
484,6005.556,5021.742,5450.071,6605.729,5828.476,5983.438,6015.161,5841.539,5065.844,4841.385
485,6002.306,5024.258,5425.686,6580.243,5861.905,5930.312,5999.903,5870.423,5105.188,4867.192
486,5991.083,4999.000,5431.500,6569.324,5838.619,5980.000,6002.807,5881.500,5122.656,4855.577
487,5989.583,4987.807,5434.729,6596.243,5846.143,5936.125,5969.936,5861.346,5115.094,4848.769
488,5991.222,5004.097,5442.457,6588.405,5796.333,5964.750,5974.581,5852.308,5101.906,4853.154
489,5991.972,4985.387,5435.029,6603.514,5779.905,5980.062,5975.000,5868.423,5126.031,4849.769
490,5982.361,4968.871,5413.343,6552.027,5801.714,5895.125,5995.645,5850.885,5106.562,4836.692
491,5995.333,4973.387,5424.843,6577.459,5725.333,5917.562,5991.419,5876.885,5113.031,4864.231
492,6011.722,4983.064,5449.229,6572.622,5753.048,5919.250,5975.645,5856.654,5105.781,4841.615
493,6012.389,4962.387,5415.628,6593.271,5783.429,5924.250,5944.613,5826.115,5105.219,4843.577
494,5970.306,4938.291,5428.171,6541.486,5777.238,5893.562,5954.387,5838.077,5119.688,4838.885
495,5993.333,4953.742,5447.300,6571.676,5795.238,5912.000,5939.516,5900.231,5093.406,4829.885
496,5979.222,4937.613,5440.529,6536.595,5785.190,5905.625,5949.968,5943.500,5083.500,4852.846
497,5978.583,4931.968,5453.929,6516.622,5798.810,5877.562,5950.193,5952.115,5104.844,4825.077
498,6010.889,4963.548,5461.929,6522.757,5723.429,5904.812,5916.387,5970.039,5074.188,4857.769
499,5976.194,4971.291,5463.729,6508.595,5726.952,5900.125,5939.581,5986.269,5112.000,4804.692
500,5992.333,4952.323,5439.357,6533.567,5697.667,5931.062,5942.193,5957.923,5088.906,4838.961
501,5987.361,4951.258,5429.314,6533.784,5722.857,5952.938,5926.774,5911.539,5083.500,4854.346
502,5982.056,4925.581,5428.243,6556.541,5706.476,5898.938,5891.129,5985.346,5103.781,4836.423
503,6016.556,4950.484,5434.943,6524.514,5655.905,5875.688,5937.613,5951.539,5091.219,4811.192
504,5961.389,4951.032,5428.414,6570.919,5673.905,5901.062,5912.548,5937.192,5066.594,4859.308
505,5991.000,4940.323,5449.029,6530.054,5635.476,5925.938,5938.484,5915.846,5080.562,4841.692
506,5962.222,4928.516,5433.000,6537.892,5659.000,5945.625,5928.709,5917.000,5043.062,4848.077
507,5978.833,4950.161,5424.814,6558.189,5640.429,5879.062,5879.548,5922.923,5080.750,4828.231
508,5977.472,4924.355,5431.143,6524.648,5625.048,5907.812,5944.387,5882.385,5080.344,4849.269
509,5957.278,4903.129,5428.071,6529.459,5596.667,5899.938,5902.581,5858.846,5062.000,4852.923
510,5983.694,4918.161,5430.557,6541.081,5692.381,5904.000,5919.291,5896.539,5054.469,4841.615
511,5965.250,4948.839,5423.372,6548.811,5684.381,5894.438,5920.129,5823.154,5076.469,4880.308
512,5976.778,4948.387,5417.914,6509.622,5657.286,5915.562,5906.129,5864.308,5056.375,4841.346
513,5988.472,4924.387,5429.729,6560.811,5644.524,5921.062,5898.548,5816.154,5069.031,4815.269
514,5962.472,4951.581,5428.486,6539.352,5667.238,5866.438,5886.452,5822.692,5074.531,4831.000
515,5963.167,4948.161,5426.029,6522.081,5643.905,5911.812,5908.419,5867.000,5034.281,4858.000
516,5977.167,4973.291,5415.872,6535.405,5637.381,5877.438,5924.968,5825.539,5056.562,4841.385
517,5989.667,4924.903,5408.957,6550.595,5666.476,5907.125,5919.613,5812.961,5040.281,4841.308
518,5962.278,4949.161,5419.943,6578.541,5693.238,5931.812,5945.484,5824.615,5040.719,4816.692
519,5970.861,4951.161,5404.757,6498.054,5680.095,5888.562,5929.291,5853.692,5053.250,4852.846
520,6018.972,4946.548,5440.843,6516.216,5674.762,5914.188,5931.613,5819.539,5031.531,4834.423
521,5959.778,4960.291,5427.186,6565.054,5754.190,5937.500,5900.129,5784.154,5010.656,4838.385
522,5981.167,4977.613,5431.643,6537.622,5700.571,5927.375,5937.452,5778.461,5029.688,4828.231
523,5980.778,4964.581,5433.986,6510.108,5773.619,5949.438,5904.903,5806.961,5048.719,4842.769
524,5968.222,4931.193,5417.671,6516.514,5750.810,5909.250,5908.968,5784.846,5032.125,4831.885
525,5966.111,4953.000,5422.571,6522.486,5722.048,5945.875,5887.742,5757.461,5001.094,4843.385
526,5964.333,4923.291,5417.071,6505.405,5700.476,5957.625,5933.774,5770.385,5021.688,4851.731
527,5949.472,4932.645,5448.729,6466.676,5701.762,5912.500,5888.226,5811.269,5024.500,4822.269
