 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
671,8538.730,4887.750,4685.500,5205.083,5576.539,7023.438,6814.912,5709.000,4761.567,6107.032,5554.385,5257.803,3592.476,5624.614,5573.088,4659.238
672,8581.846,4889.667,4708.312,5192.083,5543.923,6980.750,6834.206,5861.000,4780.838,6151.936,5525.231,5228.853,3584.619,5608.523,5558.029,4640.286
673,8544.730,4878.417,4718.312,5223.167,5573.308,6998.125,6786.235,5760.333,4764.595,6105.968,5503.885,5215.033,3614.452,5618.795,5518.324,4617.857
674,8517.096,4872.375,4691.406,5228.917,5556.077,6992.625,6803.294,5746.667,4753.729,6093.193,5551.308,5230.721,3625.452,5592.795,5560.029,4623.857
675,8552.577,4922.667,4715.344,5231.167,5533.615,6910.188,6794.618,5806.333,4720.622,6093.936,5535.731,5226.508,3605.405,5585.591,5563.382,4648.810
676,8512.000,4879.667,4700.031,5206.167,5545.385,6912.750,6787.824,5815.333,4741.297,6095.742,5496.577,5172.853,3588.786,5604.523,5531.588,4609.524
677,8496.346,4878.917,4712.438,5243.667,5518.769,6903.500,6794.971,5747.000,4737.729,6089.839,5497.461,5181.541,3591.952,5600.295,5517.412,4605.000
678,8525.480,4841.917,4682.844,5242.000,5511.192,6956.875,6794.294,5757.333,4741.135,6075.258,5532.115,5183.951,3626.762,5579.500,5559.029,4620.905
679,8508.135,4846.875,4669.000,5170.500,5508.961,6906.188,6801.324,5841.333,4711.433,6067.871,5538.231,5179.017,3607.619,5590.659,5504.471,4627.619
680,8487.558,4833.583,4677.875,5189.667,5476.846,6908.438,6756.941,5681.333,4734.648,6052.161,5499.000,5180.049,3610.500,5584.659,5540.118,4601.667
681,8471.192,4807.542,4680.750,5201.000,5501.769,6843.438,6772.471,5788.333,4709.027,6073.839,5502.808,5176.820,3579.738,5576.818,5517.059,4610.381
682,8524.692,4843.208,4675.531,5177.917,5482.846,6817.688,6776.882,5750.333,4701.973,6037.968,5476.192,5169.623,3578.000,5564.750,5536.588,4595.429
683,8482.962,4829.375,4661.219,5221.667,5508.731,6889.625,6772.676,5778.667,4702.919,6059.193,5484.423,5170.541,3570.024,5568.227,5494.382,4609.476
684,8515.980,4793.083,4649.125,5175.500,5491.692,6759.750,6745.500,5748.667,4695.000,6063.064,5479.846,5166.623,3586.310,5572.795,5550.412,4579.476
685,8454.980,4819.208,4701.188,5202.833,5486.961,6797.812,6700.529,5816.667,4698.892,6084.387,5485.846,5155.295,3589.452,5557.000,5514.000,4594.048
686,8461.635,4790.750,4636.969,5180.250,5460.154,6891.625,6764.912,5856.667,4708.919,6070.291,5487.923,5172.820,3568.214,5566.250,5509.353,4586.429
687,8456.942,4790.542,4668.188,5244.500,5475.269,6828.875,6730.088,5810.333,4667.973,6057.387,5462.846,5154.541,3562.167,5582.023,5522.176,4583.952
688,8432.038,4791.000,4651.938,5090.750,5446.923,6799.188,6767.147,5667.333,4667.729,6064.968,5445.961,5130.918,3561.119,5585.364,5507.441,4568.619
689,8451.423,4795.375,4665.844,5181.750,5451.731,6765.000,6729.647,5824.000,4695.189,6023.968,5463.615,5151.656,3577.738,5572.750,5539.912,4614.524
690,8436.404,4770.625,4671.844,5178.500,5407.154,6769.000,6764.529,5612.000,4674.297,6052.097,5471.077,5136.082,3567.167,5553.886,5489.235,4611.952
691,8383.096,4793.458,4656.875,5160.167,5414.346,6701.875,6714.294,5715.667,4689.027,6020.839,5466.039,5137.098,3560.643,5578.795,5510.853,4574.381
692,8413.885,4792.875,4666.594,5180.583,5414.039,6718.875,6760.794,5627.333,4661.865,5981.839,5460.808,5161.639,3550.095,5556.318,5509.735,4601.571
693,8437.635,4781.208,4659.312,5191.083,5395.500,6775.125,6725.353,5583.333,4679.541,6066.064,5448.385,5153.312,3555.595,5538.023,5503.794,4544.476
694,8403.770,4799.833,4642.812,5150.500,5377.385,6716.562,6736.941,5716.667,4695.054,6048.516,5441.269,5126.344,3556.095,5549.295,5504.059,4595.429
695,8391.385,4785.625,4659.719,5178.167,5402.500,6736.375,6746.676,5723.667,4660.000,6047.677,5423.923,5131.082,3543.452,5561.705,5517.265,4586.143
696,8390.154,4758.833,4628.531,5168.500,5360.961,6703.062,6742.735,5744.000,4658.027,6056.419,5421.539,5119.049,3555.857,5559.409,5493.265,4567.381
697,8432.558,4746.292,4664.094,5158.333,5341.846,6683.312,6713.471,5858.333,4668.162,6067.323,5452.000,5143.803,3557.238,5536.568,5469.824,4566.714
698,8395.942,4709.083,4612.219,5160.083,5345.423,6707.312,6733.118,5873.667,4671.433,6117.581,5404.423,5134.049,3545.667,5541.318,5478.559,4586.000
699,8385.385,4750.583,4635.469,5127.083,5392.154,6650.750,6726.559,5694.667,4651.729,6054.097,5436.923,5122.951,3537.072,5543.500,5471.559,4593.190
700,8341.750,4708.792,4632.969,5149.917,5382.461,6668.000,6766.353,5715.333,4681.000,6041.936,5435.923,5125.459,3567.881,5546.045,5458.206,4561.952
701,8342.500,4733.917,4637.562,5142.667,5373.192,6622.750,6690.353,5814.000,4616.324,6021.871,5414.846,5113.590,3548.167,5538.136,5487.824,4550.333
702,8323.885,4742.083,4634.562,5153.000,5361.192,6586.750,6666.529,5669.333,4639.297,5997.484,5415.577,5099.787,3537.500,5543.318,5475.618,4553.190
703,8303.865,4738.875,4645.125,5119.417,5384.846,6613.812,6707.559,5671.000,4652.514,6018.129,5440.192,5108.312,3546.786,5531.750,5479.265,4538.524
704,8329.462,4733.250,4623.312,5103.000,5359.231,6583.125,6683.853,5764.333,4653.973,6020.677,5414.615,5101.426,3544.381,5525.932,5472.471,4575.952
705,8336.827,4692.125,4637.031,5181.000,5327.115,6606.750,6701.853,5855.000,4623.216,6032.484,5379.461,5095.147,3560.905,5527.568,5482.941,4567.381
706,8325.115,4723.542,4643.281,5107.333,5333.154,6561.875,6685.941,5709.000,4630.541,5982.677,5431.077,5097.033,3532.119,5523.341,5460.147,4571.857
707,8235.365,4720.542,4589.062,5104.167,5335.961,6647.938,6703.118,5741.667,4641.595,6067.516,5400.115,5071.656,3528.428,5530.318,5421.588,4518.714
708,8289.135,4720.000,4622.344,5159.750,5367.539,6549.938,6681.324,5783.333,4616.729,6033.645,5382.692,5059.017,3531.000,5513.114,5455.559,4539.048
709,8295.135,4691.750,4640.062,5100.833,5348.885,6576.688,6698.176,5721.667,4628.648,6009.807,5370.231,5062.771,3531.643,5533.114,5434.206,4543.714
710,8264.462,4692.667,4628.594,5082.417,5349.154,6556.000,6684.324,5756.667,4614.486,6012.097,5400.923,5089.262,3543.333,5532.886,5456.265,4563.476
711,8258.904,4707.458,4632.625,5119.667,5331.923,6501.875,6671.294,5756.000,4634.892,6015.936,5356.077,5088.442,3531.738,5497.023,5454.882,4536.095
712,8257.635,4698.208,4596.562,5086.667,5339.654,6526.625,6695.059,5675.000,4604.243,6001.871,5377.692,5077.721,3519.595,5485.705,5461.676,4516.952
713,8252.808,4692.417,4610.812,5167.750,5310.923,6468.875,6693.529,5844.000,4647.378,6000.193,5347.846,5083.524,3509.214,5528.932,5417.529,4513.000
714,8228.115,4686.333,4629.688,5112.583,5316.808,6540.688,6687.147,5724.000,4622.514,5968.032,5347.115,5062.918,3520.190,5480.636,5438.029,4554.381
715,8242.058,4660.333,4617.312,5094.750,5339.731,6473.000,6673.647,5727.000,4613.243,5973.291,5334.423,5071.885,3532.500,5504.705,5435.765,4528.190
716,8235.192,4697.083,4615.625,5131.833,5325.731,6439.500,6681.912,5707.333,4625.595,5979.032,5339.731,5079.262,3532.595,5504.227,5435.794,4516.667
717,8207.038,4658.458,4601.500,5134.500,5314.231,6396.312,6678.735,5743.000,4618.189,5963.129,5352.731,5059.312,3509.405,5509.864,5438.529,4530.381
718,8163.615,4659.958,4607.719,5121.417,5323.039,6447.500,6648.206,5823.000,4631.676,5960.709,5352.885,5052.836,3521.095,5484.955,5435.941,4529.333
719,8171.635,4649.583,4614.406,5079.417,5332.539,6418.812,6655.706,5833.333,4607.216,6005.129,5359.654,5056.869,3513.310,5523.977,5395.706,4515.952
720,8182.211,4659.750,4605.594,5074.500,5265.192,6443.562,6695.500,5744.000,4622.054,6019.193,5334.731,5042.983,3525.738,5511.932,5411.588,4530.381
721,8182.039,4663.083,4594.625,5155.500,5287.539,6483.312,6714.471,5643.333,4634.676,6006.839,5316.346,5068.459,3487.833,5519.295,5421.000,4540.190
722,8162.539,4666.542,4601.875,5106.333,5298.846,6489.750,6684.882,5602.333,4611.189,5952.677,5356.769,5027.721,3517.024,5517.955,5416.471,4474.381
723,8178.923,4630.208,4608.750,5098.083,5274.961,6548.938,6649.912,5638.333,4572.892,5983.226,5404.154,5045.623,3488.738,5507.114,5403.588,4496.952
724,8134.577,4662.333,4609.438,5126.417,5264.039,6509.375,6663.824,5702.667,4583.811,5970.323,5386.769,5047.820,3517.048,5531.477,5412.235,4528.905
725,8126.135,4615.542,4607.000,5112.667,5268.500,6537.938,6671.294,5693.333,4604.162,5983.548,5408.269,5022.017,3484.857,5509.318,5390.382,4476.952
726,8146.961,4633.500,4583.250,5074.250,5259.077,6466.250,6693.382,5675.667,4591.271,5949.032,5433.423,5037.853,3479.333,5460.273,5400.706,4468.857
727,8104.654,4639.375,4613.531,5097.667,5258.308,6473.812,6627.735,5660.333,4604.622,5926.161,5422.308,5029.295,3512.881,5466.341,5428.412,4506.524
728,8107.789,4630.208,4598.875,5092.000,5269.731,6469.688,6647.971,5764.000,4605.703,5943.709,5432.461,5017.656,3504.000,5452.500,5386.912,4499.143
729,8094.019,4608.667,4568.812,5123.500,5240.577,6460.062,6623.794,5768.667,4572.541,5924.291,5456.308,5028.754,3479.857,5478.523,5388.265,4477.952
730,8084.250,4589.458,4605.188,5070.583,5272.385,6435.688,6660.735,5828.333,4597.162,5917.774,5396.385,5026.885,3484.595,5483.614,5409.500,4512.095
731,8090.115,4634.167,4596.000,5070.667,5240.808,6420.500,6667.235,5689.000,4595.919,5923.161,5391.846,5018.918,3490.167,5467.955,5366.588,4445.714
732,8057.327,4616.042,4578.031,5108.500,5226.192,6423.312,6657.647,5701.667,4595.838,5894.581,5372.769,5014.902,3498.810,5457.114,5393.029,4486.381
733,8089.269,4632.125,4600.656,5089.417,5173.231,6397.312,6625.765,5811.000,4583.676,5873.677,5397.500,5022.426,3480.976,5479.818,5364.382,4486.524
734,8067.808,4616.500,4585.000,5098.333,5209.385,6418.938,6613.647,5633.000,4582.054,5934.871,5381.423,5019.885,3481.238,5461.773,5399.118,4510.714
735,8050.558,4614.583,4559.094,5090.333,5245.231,6402.250,6649.235,5597.333,4560.433,5891.903,5356.692,5007.967,3490.381,5472.886,5371.471,4487.429
736,8026.231,4636.750,4576.781,5040.583,5196.846,6372.188,6648.382,5750.667,4574.973,5874.291,5326.769,5012.590,3492.238,5457.591,5403.618,4470.095
737,8036.750,4636.125,4572.312,5056.833,5204.769,6334.438,6674.853,5762.333,4555.027,5893.258,5354.923,5007.426,3486.357,5443.068,5365.294,4456.952
738,8039.192,4581.333,4611.688,5090.500,5197.692,6383.875,6600.088,5733.667,4571.648,5911.193,5356.308,4986.082,3479.548,5474.795,5395.765,4451.714
739,8027.961,4599.875,4569.875,5084.417,5171.385,6419.062,6642.118,5669.000,4555.000,5915.000,5335.577,5006.524,3488.572,5496.773,5383.324,4467.048
740,8005.173,4591.125,4572.312,5016.000,5207.769,6336.188,6629.176,5687.000,4567.108,5924.161,5318.923,4990.656,3503.619,5460.455,5333.588,4462.143
741,7989.327,4596.792,4570.062,5054.750,5178.231,6294.562,6619.706,5726.000,4575.703,5918.936,5335.461,4976.541,3484.238,5451.114,5369.882,4428.476
742,7983.442,4593.708,4620.000,5101.417,5211.423,6362.250,6641.912,5674.000,4557.541,5881.387,5368.154,4991.656,3491.500,5459.273,5379.794,4472.095
743,8003.096,4611.875,4579.312,5066.833,5154.539,6312.750,6670.294,5603.667,4559.729,5903.161,5314.000,4996.738,3467.286,5446.136,5351.882,4445.524
744,7982.250,4607.208,4575.062,5089.833,5151.308,6256.938,6640.500,5658.667,4573.919,5892.516,5315.154,5001.033,3484.214,5457.341,5357.735,4441.952
745,7953.942,4618.917,4560.500,5055.583,5169.115,6280.938,6646.412,5726.667,4579.946,5882.774,5290.577,4998.902,3467.357,5456.159,5344.000,4432.857
746,7968.481,4570.583,4574.125,5078.833,5141.500,6269.125,6650.765,5742.000,4556.729,5835.516,5293.154,4989.935,3486.905,5415.318,5346.882,4446.857
747,7951.096,4601.125,4633.062,5062.500,5125.000,6220.688,6609.559,5703.667,4571.892,5850.774,5373.961,5002.721,3486.572,5451.023,5357.059,4424.143
748,7944.865,4601.250,4726.594,5014.083,5129.885,6263.000,6603.118,5649.333,4555.108,5863.129,5396.885,4964.623,3495.810,5393.523,5369.147,4440.619
749,7890.711,4575.708,4740.750,5067.583,5127.923,6239.438,6618.324,5724.000,4562.433,5925.097,5389.961,4975.885,3467.524,5413.886,5336.588,4438.667
750,7937.865,4563.208,4710.469,5074.083,5121.654,6203.438,6633.882,5669.000,4585.784,5937.452,5419.539,4959.197,3485.262,5411.205,5343.529,4439.429
751,7927.308,4583.708,4734.406,5108.667,5127.923,6194.312,6644.029,5715.667,4575.243,5913.903,5384.461,4973.394,3488.333,5420.750,5347.824,4462.810
752,7913.058,4560.750,4695.625,5079.000,5097.692,6238.688,6617.000,5652.000,4574.811,5866.064,5407.231,4981.115,3475.428,5400.455,5343.471,4427.333
753,7904.789,4590.375,4686.719,5028.000,5084.615,6181.000,6634.824,5612.333,4551.676,5914.419,5355.923,4962.459,3477.738,5415.909,5353.500,4418.571
754,7911.942,4555.083,4688.500,5060.833,5133.461,6196.875,6628.441,5735.000,4601.946,5871.807,5390.346,4974.558,3476.119,5423.341,5329.412,4427.095
755,7912.423,4589.875,4701.406,5050.583,5091.885,6194.500,6612.853,5631.667,4558.000,5852.193,5356.000,4995.000,3469.143,5432.909,5344.941,4427.381
756,7865.711,4554.583,4683.156,5046.583,5051.500,6133.125,6618.676,5719.667,4573.189,5895.807,5368.923,4955.410,3471.548,5442.909,5353.294,4457.810
757,7869.077,4549.708,4699.562,5046.250,5086.308,6160.500,6606.441,5563.000,4584.081,5953.613,5332.039,4968.197,3467.762,5414.568,5321.912,4427.762
758,7858.635,4554.625,4648.750,5062.000,5055.692,6152.250,6626.059,5575.333,4551.162,5968.613,5350.346,4954.639,3473.476,5415.136,5311.735,4428.857
759,7826.865,4579.833,4645.219,5098.083,5077.961,6152.375,6605.265,5620.333,4569.271,5930.129,5343.385,4980.574,3480.119,5435.091,5319.500,4421.381
760,7834.115,4563.625,4606.656,5061.750,5058.731,6131.125,6626.382,5548.333,4560.838,5922.355,5338.500,4964.164,3475.095,5412.250,5324.971,4418.429
761,7817.000,4558.667,4629.719,5056.583,5056.923,6120.625,6587.941,5669.000,4552.757,5965.064,5325.077,4947.049,3451.476,5422.545,5315.176,4419.524
762,7824.404,4555.833,4607.844,5011.667,5037.923,6109.312,6599.794,5590.000,4552.514,5931.968,5316.885,4972.492,3471.143,5423.727,5314.824,4402.286
763,7794.846,4541.250,4622.250,5060.500,5044.385,6086.750,6598.147,5496.000,4552.324,5912.419,5291.308,4955.869,3456.262,5415.727,5318.147,4410.286
764,7792.865,4526.917,4612.406,5062.333,5016.500,6048.000,6561.765,5553.667,4546.405,5908.452,5271.654,4958.820,3453.238,5404.955,5303.176,4403.571
765,7792.942,4560.625,4627.219,4977.583,5033.923,6077.312,6566.971,5498.333,4546.243,5904.258,5319.346,4939.853,3471.476,5406.068,5301.147,4380.143
766,7780.577,4564.375,4613.281,5032.917,5039.615,6062.562,6587.353,5632.667,4574.486,5896.936,5317.346,4940.738,3467.143,5365.864,5309.882,4395.905
767,7768.827,4517.375,4583.562,5000.750,5037.846,6062.125,6581.706,5612.333,4516.352,5895.032,5298.846,4959.885,3470.000,5406.545,5302.765,4400.667
768,7754.692,4531.167,4611.625,5034.583,5034.692,6013.000,6573.853,5562.000,4536.946,5916.742,5325.039,4966.541,3444.738,5404.636,5309.324,4423.905
769,7727.711,4554.458,4595.406,5033.333,5041.077,6036.688,6582.176,5572.333,4543.486,5938.645,5355.308,4944.918,3459.905,5411.818,5299.265,4382.952
770,7775.039,4538.458,4598.406,5065.833,5037.500,6018.812,6604.912,5565.000,4552.946,5962.709,5332.231,4930.738,3473.310,5423.182,5299.912,4429.952
771,7757.904,4523.625,4580.688,5023.500,5006.539,6015.312,6573.088,5690.000,4552.054,5918.871,5382.769,4939.754,3462.000,5397.023,5298.353,4420.095
772,7761.673,4557.667,4587.312,5022.333,5011.346,6038.375,6581.353,5648.333,4530.703,5925.936,5348.346,4929.262,3476.619,5384.136,5300.353,4391.667
773,7726.115,4515.500,4592.375,5008.750,5008.423,5983.250,6578.882,5625.000,4584.433,5927.516,5387.500,4952.869,3458.595,5388.000,5312.118,4392.000
774,7711.865,4534.333,4584.156,5013.917,4993.654,5993.625,6599.971,5655.000,4561.784,5916.613,5331.654,4938.672,3470.095,5380.818,5298.794,4377.381
775,7705.173,4549.667,4571.406,5015.417,5005.423,5940.062,6569.882,5548.000,4561.595,5965.903,5353.000,4929.508,3463.667,5393.000,5271.235,4385.095
776,7728.385,4493.625,4562.094,5029.417,5006.461,5986.438,6578.265,5617.667,4547.378,5921.807,5328.346,4939.017,3448.881,5369.341,5246.912,4379.190
777,7687.596,4526.958,4564.938,5000.250,4963.000,5983.750,6566.147,5657.333,4542.405,5973.709,5322.808,4931.558,3467.095,5360.114,5258.176,4378.381
778,7671.923,4539.542,4565.750,5020.833,4971.577,5965.812,6583.824,5528.000,4551.757,5929.193,5329.500,4949.508,3465.548,5396.227,5269.529,4351.714
779,7678.577,4518.625,4592.219,4993.833,4973.039,5943.188,6587.235,5643.667,4554.595,5922.709,5327.269,4930.312,3456.857,5376.273,5274.000,4371.429
780,7683.173,4505.542,4562.875,5004.500,4941.731,5948.562,6554.882,5619.333,4533.352,5954.355,5281.500,4935.213,3449.500,5370.000,5298.471,4405.619
781,7645.481,4516.417,4570.500,4986.667,4968.192,5946.125,6609.088,5525.000,4536.648,5910.193,5289.192,4927.131,3472.238,5382.750,5271.588,4360.619
782,7659.885,4510.875,4579.906,5020.750,4971.308,5906.375,6568.059,5636.333,4523.459,5911.548,5279.577,4933.033,3457.548,5376.386,5256.735,4381.333
783,7636.808,4506.167,4581.656,4971.917,4964.423,5921.188,6596.706,5630.667,4547.676,5902.032,5279.346,4913.672,3458.548,5402.432,5259.971,4365.476
784,7649.539,4525.792,4573.375,4989.583,4942.308,5939.875,6562.588,5548.667,4516.757,5911.839,5267.385,4904.147,3449.905,5378.205,5241.412,4359.095
785,7657.250,4496.833,4565.156,4963.167,4929.231,5901.438,6552.529,5545.000,4553.162,5872.032,5272.115,4909.558,3449.786,5359.136,5283.676,4365.762
786,7648.442,4484.833,4572.938,5005.000,4897.500,5886.750,6557.206,5561.667,4535.567,5889.291,5281.461,4919.967,3451.119,5350.864,5246.441,4340.476
787,7626.404,4533.792,4568.406,4972.167,4950.231,5859.375,6565.735,5530.333,4514.729,5915.355,5268.500,4901.213,3448.476,5358.795,5238.088,4351.095
788,7630.789,4510.250,4542.375,4980.917,4946.115,5876.688,6579.000,5566.333,4524.648,5922.774,5220.039,4921.951,3463.310,5336.500,5274.000,4349.429
789,7616.250,4514.458,4551.406,4992.000,4931.269,5879.688,6537.500,5588.000,4550.946,5915.161,5245.192,4919.394,3457.548,5353.795,5248.853,4374.810
790,7634.481,4476.667,4530.781,4986.833,4914.577,5863.562,6544.088,5572.333,4507.352,5910.968,5241.346,4903.180,3473.595,5349.477,5246.853,4320.286
791,7597.308,4532.750,4542.938,4994.667,4908.615,5790.188,6543.706,5545.667,4528.352,5856.807,5189.961,4908.656,3458.286,5338.614,5242.147,4345.048
792,7622.346,4499.125,4563.594,4946.333,4924.000,5879.625,6521.529,5614.667,4526.567,5889.291,5222.615,4916.541,3431.262,5334.295,5274.882,4362.619
793,7590.865,4509.750,4542.375,4961.083,4915.154,5884.875,6529.471,5529.000,4527.027,5862.064,5183.346,4907.508,3451.667,5332.318,5250.971,4355.905
794,7595.827,4485.833,4531.281,4968.000,4922.231,5820.625,6529.794,5453.000,4546.216,5867.484,5195.846,4883.115,3448.714,5322.432,5252.088,4370.905
795,7622.211,4486.500,4560.844,4975.167,4920.577,5814.250,6543.647,5599.333,4560.297,5869.774,5216.461,4912.459,3445.000,5308.977,5216.824,4334.952
796,7587.673,4478.250,4525.594,5013.417,4931.961,5785.000,6521.088,5431.333,4546.054,5889.936,5196.500,4914.082,3442.143,5367.409,5212.353,4342.714
797,7564.558,4460.042,4538.188,4974.500,4881.115,5805.750,6525.147,5636.667,4520.811,5904.936,5228.231,4913.541,3447.262,5322.318,5204.059,4329.857
798,7573.404,4527.958,4547.250,4968.250,4891.539,5803.812,6546.059,5463.000,4543.054,5950.516,5196.308,4914.836,3445.548,5331.932,5230.118,4324.286
799,7566.904,4458.708,4527.812,4941.667,4904.231,5805.438,6531.441,5356.667,4535.324,5873.807,5176.039,4921.885,3453.595,5325.932,5220.735,4320.952
800,7544.635,4514.792,4536.000,4981.667,4862.346,5819.688,6555.059,5442.000,4556.324,5913.291,5185.154,4893.164,3438.428,5350.886,5209.618,4348.619
