 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
721,8262.297,7618.571,6965.875,6856.324,4929.400,4600.811,4757.917,4899.000,4661.385,5134.500,4325.182
722,8236.189,7605.571,6977.000,6858.567,4926.650,4578.362,4735.583,4872.125,4669.192,5118.100,4372.273
723,8225.486,7660.679,6963.125,6822.459,4942.500,4569.707,4767.333,4821.125,4665.115,5127.800,4324.727
724,8258.729,7689.107,6993.188,6879.784,4916.950,4585.414,4750.750,4847.000,4641.961,5106.200,4349.727
725,8249.324,7773.750,7021.500,6849.189,4945.800,4571.345,4771.167,4813.625,4620.115,5147.000,4342.909
726,8207.622,7813.786,7028.938,6856.189,4941.050,4548.586,4749.667,4824.625,4598.231,5064.300,4324.273
727,8181.405,7838.750,7027.812,6871.622,4955.650,4542.879,4795.167,4809.375,4600.269,5082.600,4339.545
728,8176.108,7847.929,6985.125,6823.081,4950.850,4538.431,4770.833,4820.000,4588.808,5023.000,4337.636
729,8127.729,7870.107,7003.188,6814.757,4939.400,4541.396,4743.917,4783.125,4579.385,5037.300,4339.000
730,8088.703,7807.571,6935.062,6813.081,4896.050,4536.000,4737.333,4817.500,4554.308,5071.400,4271.000
731,8122.216,7831.500,6959.938,6829.352,4918.300,4520.535,4756.417,4717.500,4561.808,5108.600,4345.545
732,8112.541,7806.214,6960.750,6831.405,4922.050,4533.345,4749.250,4677.625,4535.961,5065.800,4309.273
733,8104.973,7788.286,6981.562,6805.135,4895.950,4521.000,4760.250,4699.750,4506.846,5160.100,4349.000
734,8056.648,7730.679,6891.062,6797.486,4905.300,4532.311,4733.083,4677.125,4495.577,5082.300,4333.455
735,8019.541,7754.036,6887.938,6811.352,4914.700,4506.862,4712.917,4690.500,4475.808,5085.400,4319.545
736,8005.216,7729.107,6946.188,6841.405,4892.000,4503.465,4707.583,4683.375,4484.000,5093.500,4351.091
737,7961.324,7696.429,6877.500,6811.027,4900.900,4506.569,4706.083,4653.000,4494.308,5043.400,4293.273
738,7944.027,7719.464,6876.250,6818.946,4916.550,4478.448,4706.583,4675.750,4488.808,5040.200,4304.273
739,7936.081,7678.107,6903.250,6818.216,4895.450,4462.328,4758.417,4686.375,4477.346,5064.600,4335.909
740,7922.135,7662.643,6888.188,6829.486,4896.950,4505.104,4753.833,4653.125,4445.269,5050.800,4337.455
741,7899.973,7634.000,6840.062,6804.784,4872.800,4452.535,4739.417,4644.500,4453.577,5049.900,4336.273
742,7917.676,7619.893,6875.625,6805.433,4853.800,4483.328,4731.583,4649.000,4422.885,5066.800,4310.364
743,7908.027,7582.786,6906.562,6789.784,4891.150,4475.655,4746.583,4609.750,4424.346,4989.200,4314.182
744,7880.729,7580.179,6890.062,6778.297,4902.550,4449.035,4726.417,4621.000,4394.346,5043.500,4350.273
745,7853.567,7553.286,6804.375,6794.919,4863.350,4465.362,4763.833,4595.000,4423.154,5053.800,4326.364
746,7793.703,7531.571,6816.188,6783.135,4870.500,4444.914,4672.500,4589.750,4431.539,5043.600,4329.455
747,7776.271,7537.929,6797.500,6773.514,4851.300,4465.207,4699.000,4600.000,4370.231,5081.000,4357.818
748,7785.648,7560.286,6837.312,6771.729,4886.250,4459.604,4744.417,4601.875,4414.769,5019.900,4350.273
749,7801.297,7535.250,6914.562,6764.919,4903.100,4451.931,4727.000,4631.750,4406.846,4972.100,4320.455
750,7785.216,7512.857,6894.562,6764.027,4860.350,4434.552,4730.833,4581.875,4365.154,4968.000,4305.545
751,7790.865,7487.107,6922.125,6747.865,4846.300,4447.396,4692.167,4605.375,4394.077,5005.600,4300.182
752,7783.459,7500.143,6924.188,6783.216,4914.600,4438.104,4705.417,4511.875,4400.808,5026.400,4310.273
753,7718.946,7510.786,6853.062,6744.541,4863.700,4449.448,4719.250,4559.000,4364.154,5025.700,4347.455
754,7746.865,7479.857,6917.125,6777.838,4858.800,4424.414,4700.167,4525.500,4339.192,4986.300,4348.364
755,7714.433,7488.107,6929.625,6750.514,4855.800,4435.379,4723.417,4537.625,4358.154,5004.900,4356.000
756,7702.216,7485.107,6869.938,6786.784,4849.300,4429.241,4701.250,4566.000,4351.885,4966.300,4323.091
757,7688.622,7419.643,6856.938,6760.405,4861.750,4424.396,4727.417,4526.750,4378.731,4988.700,4304.182
758,7662.324,7434.393,6918.375,6755.297,4827.000,4404.879,4751.000,4524.125,4361.269,5027.500,4327.182
759,7667.784,7487.107,6839.125,6794.595,4864.900,4413.793,4696.250,4525.750,4340.808,4951.800,4315.182
760,7687.973,7581.786,6851.250,6728.595,4829.750,4415.086,4736.500,4498.625,4398.154,5039.300,4282.182
761,7649.595,7622.536,6860.062,6761.514,4867.500,4443.086,4685.000,4516.125,4451.461,5030.000,4393.545
762,7670.297,7638.036,6911.125,6767.378,4798.100,4438.811,4692.250,4530.500,4441.385,4986.600,4308.273
763,7633.514,7652.929,6804.062,6755.703,4814.950,4412.914,4710.083,4496.375,4432.231,5006.300,4256.545
764,7612.865,7646.571,6860.500,6745.919,4854.600,4408.638,4762.583,4442.750,4440.423,5025.400,4302.091
765,7588.729,7640.107,6845.500,6732.189,4856.000,4395.328,4676.417,4489.250,4421.808,4955.200,4334.909
766,7584.865,7607.464,6899.312,6742.892,4845.150,4418.345,4702.500,4546.875,4429.692,4992.500,4303.091
767,7589.541,7652.607,6852.438,6742.486,4810.950,4399.276,4742.667,4443.875,4383.961,4983.700,4309.636
768,7558.514,7673.357,6893.125,6733.433,4829.150,4396.104,4714.083,4500.125,4376.539,4983.900,4317.909
769,7587.811,7748.536,6909.062,6751.541,4855.100,4406.517,4754.750,4496.625,4378.769,5017.500,4288.091
770,7601.946,7800.500,6888.250,6770.081,4811.050,4394.552,4729.083,4452.500,4360.769,4993.200,4322.455
771,7568.541,7792.893,6912.125,6756.054,4851.850,4394.448,4748.500,4477.625,4336.385,4936.000,4375.727
772,7552.811,7891.500,6906.812,6722.459,4820.300,4409.241,4746.417,4517.250,4327.615,4994.100,4303.455
773,7526.216,7930.714,6967.875,6712.324,4843.900,4399.707,4718.917,4484.250,4357.692,5011.300,4357.727
774,7547.459,7981.929,6913.062,6708.324,4899.650,4393.535,4778.500,4443.000,4342.385,5020.200,4282.091
775,7553.622,7960.786,6953.250,6768.297,4870.700,4380.121,4735.333,4474.625,4341.039,4959.500,4346.273
776,7511.946,7996.857,6940.625,6736.324,4838.700,4400.172,4738.500,4405.125,4364.269,4979.900,4275.364
777,7443.189,8079.214,6951.812,6737.865,4824.600,4389.707,4803.000,4433.375,4349.308,4977.000,4333.273
778,7486.892,8172.143,6930.312,6808.243,4871.650,4359.483,4749.083,4434.375,4405.539,4980.400,4338.000
779,7498.622,8170.821,6947.188,6778.027,4844.300,4410.172,4752.583,4477.875,4394.961,4970.200,4323.182
780,7463.271,8139.929,6880.000,6755.622,4871.250,4399.845,4744.167,4438.875,4432.885,4976.700,4349.545
781,7476.243,8144.071,6889.062,6783.243,4870.100,4393.535,4766.167,4509.000,4416.615,4990.400,4321.364
782,7523.703,8123.071,6882.500,6747.054,4860.000,4390.259,4720.250,4437.750,4460.615,5039.400,4352.636
783,7484.405,8119.500,6823.750,6738.189,4826.850,4405.017,4710.250,4450.750,4410.269,4976.200,4323.818
784,7461.865,8081.429,6835.688,6764.514,4852.500,4386.931,4727.000,4425.625,4376.231,5006.500,4308.818
785,7502.729,8076.143,6803.938,6768.162,4870.250,4390.414,4709.917,4471.625,4399.269,4956.400,4332.182
786,7433.622,8040.071,6851.188,6764.324,4880.000,4369.948,4735.667,4459.500,4371.461,4944.300,4331.182
787,7446.865,8046.214,6816.312,6768.027,4854.800,4371.138,4733.750,4478.500,4368.885,4988.100,4293.182
788,7472.108,8009.929,6817.688,6718.865,4805.300,4379.379,4721.000,4415.500,4381.039,4942.900,4306.636
789,7591.892,7992.357,6854.500,6740.297,4829.800,4381.328,4691.750,4454.500,4388.039,5000.000,4291.727
790,7669.811,7947.786,6815.938,6746.946,4848.650,4404.241,4738.750,4462.500,4444.769,4956.600,4335.182
791,7688.459,7964.357,6795.375,6713.919,4876.550,4418.311,4660.500,4434.625,4458.885,4972.900,4298.455
792,7691.676,7913.250,6808.875,6712.595,4818.250,4416.759,4683.500,4422.125,4430.423,4972.000,4281.909
793,7689.243,7944.393,6811.688,6727.838,4835.300,4400.948,4741.750,4418.250,4441.577,4964.100,4351.364
794,7713.189,7880.714,6758.000,6713.703,4840.600,4398.431,4721.500,4436.500,4413.423,4938.300,4312.000
795,7658.838,7880.714,6784.500,6741.811,4818.000,4385.379,4716.083,4440.375,4390.077,5009.200,4333.545
796,7619.135,7846.107,6787.562,6703.567,4838.050,4399.707,4714.333,4388.625,4406.423,4993.500,4323.273
797,7597.433,7792.464,6749.500,6686.514,4829.000,4377.672,4704.917,4415.750,4387.961,5002.200,4341.273
798,7587.946,7816.500,6778.625,6736.027,4789.650,4357.483,4664.750,4446.500,4398.115,4994.500,4306.727
799,7569.676,7777.464,6777.438,6703.271,4782.050,4365.259,4695.583,4443.750,4363.539,4964.900,4332.273
800,7538.459,7748.893,6758.812,6701.648,4829.650,4350.172,4732.500,4439.250,4366.846,4974.300,4303.364
