 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
728,4630.128,6179.067,4323.150,6315.337,4659.000,6155.000,8347.833,8285.378,6106.188,4772.688,4107.920
729,4630.100,6187.613,4319.017,6269.188,4678.771,6103.727,8348.083,8250.378,6016.688,4743.156,4126.653
730,4639.029,6177.733,4316.933,6239.337,4690.312,6124.818,8263.250,8226.973,6049.812,4721.312,4108.640
731,4594.914,6177.907,4313.300,6223.125,4679.295,6146.545,8364.417,8263.081,5991.438,4730.469,4109.253
732,4591.829,6194.227,4313.633,6185.275,4670.459,6162.364,8304.833,8209.405,6039.312,4702.812,4098.414
733,4581.343,6150.320,4319.550,6193.038,4686.459,6134.182,8281.500,8214.973,5998.625,4667.469,4109.240
734,4575.372,6155.533,4308.967,6239.875,4664.803,6123.182,8231.833,8157.567,6004.938,4658.125,4095.120
735,4565.057,6183.600,4312.033,6263.450,4662.787,6099.364,8288.583,8140.027,6018.500,4646.906,4083.400
736,4547.814,6183.067,4309.817,6224.487,4661.426,6132.000,8275.750,8135.108,5956.500,4670.125,4096.280
737,4551.271,6166.573,4315.083,6308.862,4677.918,6114.818,8240.667,8071.784,5945.312,4631.531,4089.493
738,4553.214,6154.120,4311.200,6318.850,4664.344,6047.455,8231.333,8068.784,5951.562,4605.906,4099.693
739,4545.443,6185.280,4335.250,6313.337,4667.262,6132.000,8216.333,8039.567,5932.562,4649.500,4072.413
740,4529.143,6151.933,4332.017,6310.837,4648.246,6043.455,8192.417,8046.027,5915.312,4616.750,4080.147
741,4540.529,6148.307,4312.617,6259.950,4679.492,6060.636,8138.500,8007.352,5953.750,4600.062,4065.400
742,4519.128,6173.493,4312.017,6231.375,4664.246,6085.000,8132.083,8042.000,5937.625,4620.375,4067.867
743,4518.872,6168.720,4300.883,6236.013,4651.279,6079.909,8060.250,8026.865,5919.062,4596.062,4092.547
744,4526.686,6169.293,4307.867,6216.138,4664.147,6033.545,8139.583,7995.784,5910.438,4589.594,4075.667
745,4511.529,6151.880,4318.033,6183.862,4679.361,6051.091,8068.250,7975.378,5871.438,4580.312,4051.680
746,4499.400,6156.400,4328.517,6156.650,4642.295,6059.545,8006.250,7907.486,5865.000,4579.406,4064.787
747,4502.628,6127.453,4321.150,6223.325,4639.065,6078.636,8059.417,7913.784,5878.688,4562.375,4061.773
748,4505.900,6129.667,4319.617,6222.200,4657.918,6103.545,8064.250,7906.189,5874.500,4596.406,4076.827
749,4498.700,6115.907,4311.383,6238.812,4661.262,6091.545,8039.250,7917.352,5899.000,4562.438,4051.960
750,4485.814,6139.280,4325.717,6186.538,4634.312,6038.727,8001.167,7900.459,5867.312,4558.562,4047.800
751,4487.014,6129.933,4306.650,6171.487,4656.049,6144.455,7998.750,7891.027,5871.188,4566.781,4046.320
752,4477.957,6140.187,4309.300,6163.200,4631.656,6112.364,8043.417,7895.784,5854.375,4566.594,4049.040
753,4473.957,6130.333,4324.050,6135.100,4622.639,6143.727,7999.333,7832.000,5888.750,4523.156,4038.400
754,4462.557,6151.720,4320.050,6187.062,4644.853,6091.000,7967.333,7863.838,5822.375,4516.562,4045.840
755,4468.886,6110.626,4314.150,6195.237,4640.115,6079.455,8001.083,7809.054,5848.750,4529.625,4045.907
756,4474.814,6131.693,4322.650,6201.312,4646.492,6070.909,7939.333,7808.135,5878.000,4504.406,4036.773
757,4479.714,6148.414,4298.000,6188.112,4651.115,6121.909,7907.083,7803.973,5859.438,4535.062,4054.373
758,4455.514,6120.040,4315.083,6242.725,4660.394,6127.000,7946.167,7769.648,5853.938,4509.062,4034.213
759,4477.743,6132.840,4312.683,6265.812,4646.328,6089.818,7968.500,7777.595,5810.938,4489.031,4030.053
760,4453.200,6108.106,4305.767,6255.013,4638.082,6028.818,8105.417,7813.486,5808.062,4563.906,4033.320
761,4472.529,6119.707,4325.183,6261.987,4658.426,6114.636,8168.250,7759.135,5829.438,4604.125,4025.640
762,4453.128,6126.573,4315.000,6230.688,4652.705,6160.000,8145.083,7761.892,5806.875,4611.312,4034.360
763,4442.314,6117.480,4297.583,6202.212,4651.164,6001.000,8152.583,7735.054,5777.750,4601.844,4045.680
764,4439.514,6127.106,4314.150,6150.837,4658.410,6085.636,8164.167,7717.271,5725.375,4590.844,4032.627
765,4452.500,6118.240,4311.733,6146.450,4652.983,6092.909,8198.167,7671.324,5793.438,4599.906,4017.720
766,4449.243,6097.520,4303.667,6220.425,4659.869,6075.000,8114.667,7689.352,5763.938,4577.312,4008.067
767,4437.143,6129.200,4310.833,6252.763,4652.426,6113.182,8160.583,7707.784,5798.062,4567.125,4011.120
768,4419.786,6126.093,4306.133,6224.125,4654.853,6062.182,8283.833,7653.946,5751.125,4542.281,4010.333
769,4439.671,6112.120,4310.067,6203.087,4662.558,6134.273,8309.750,7691.703,5782.375,4551.875,4018.013
770,4419.843,6132.773,4320.150,6180.350,4675.262,6118.545,8327.083,7702.567,5767.000,4498.094,4026.560
771,4435.914,6128.800,4333.950,6173.225,4672.164,6124.909,8351.333,7669.405,5761.125,4496.938,4015.000
772,4431.843,6132.880,4310.633,6137.987,4664.492,6155.818,8462.917,7653.378,5786.000,4510.969,4015.147
773,4432.671,6104.000,4310.633,6115.675,4683.147,6093.545,8457.667,7630.648,5758.500,4512.281,4031.333
774,4431.071,6119.733,4299.567,6095.212,4694.312,6126.455,8523.333,7639.703,5752.875,4489.781,4015.147
775,4434.614,6108.626,4309.333,6086.025,4689.836,6070.364,8563.500,7644.919,5733.625,4495.438,4011.280
776,4412.943,6100.613,4308.900,6041.888,4677.853,6105.364,8564.083,7594.838,5794.062,4486.688,4004.360
777,4418.043,6108.894,4302.217,6019.400,4687.574,6120.636,8640.500,7574.703,5736.438,4507.312,4020.533
778,4409.729,6146.560,4298.900,6008.087,4680.229,6158.364,8846.417,7589.243,5737.812,4562.094,4022.067
779,4423.486,6138.880,4304.583,5967.875,4680.164,6130.727,8777.000,7612.189,5756.188,4582.562,4018.480
780,4404.872,6126.307,4306.567,5950.225,4679.410,6090.000,8712.833,7575.567,5780.688,4558.125,4020.333
781,4420.343,6127.133,4321.350,5963.950,4674.967,6104.455,8732.667,7587.297,5741.375,4576.250,4025.493
782,4393.229,6110.800,4318.867,5918.062,4657.787,6057.909,8691.917,7613.216,5776.062,4582.906,4013.373
783,4402.372,6128.894,4318.600,5906.462,4666.688,6071.091,8751.667,7580.648,5775.500,4564.156,4020.293
784,4400.872,6125.613,4312.767,5900.525,4664.803,6082.818,8663.917,7571.919,5762.250,4533.906,4003.160
785,4387.714,6127.120,4300.683,5978.450,4670.049,6046.364,8633.000,7579.973,5711.375,4536.062,4015.213
786,4405.143,6121.520,4311.550,5994.350,4671.082,6117.636,8599.333,7541.271,5734.000,4514.531,4001.573
787,4397.543,6118.080,4305.767,5973.562,4658.213,6014.636,8663.333,7550.243,5730.250,4546.781,3996.653
788,4394.743,6091.693,4317.383,5967.675,4654.574,6084.364,8561.000,7576.757,5723.125,4494.031,4011.507
789,4388.057,6086.293,4303.767,5946.625,4645.754,6040.273,8621.750,7665.838,5797.250,4560.875,3986.013
790,4401.872,6118.120,4303.967,5968.612,4670.065,6009.000,8501.917,7785.784,5861.688,4606.312,4006.013
791,4394.843,6085.960,4306.150,5997.263,4661.213,6044.182,8530.667,7782.811,5897.125,4608.500,3983.987
792,4382.471,6100.626,4292.650,6017.688,4659.180,5978.818,8461.000,7795.378,5830.750,4598.031,3991.573
793,4384.229,6107.854,4304.233,6022.300,4650.180,6063.455,8516.667,7777.757,5823.938,4587.094,3986.800
794,4401.457,6095.240,4303.700,5999.237,4640.983,5990.273,8428.083,7803.784,5833.312,4544.219,4008.347
795,4397.800,6112.387,4320.750,5975.337,4657.541,6066.818,8461.500,7772.081,5795.188,4576.594,3987.413
796,4370.671,6104.253,4315.000,5956.462,4635.918,6064.455,8376.000,7724.622,5843.875,4558.406,3994.707
797,4396.057,6095.653,4304.900,5931.688,4631.033,6017.182,8270.833,7704.000,5806.062,4556.750,3990.787
798,4384.800,6103.013,4316.950,5902.200,4625.656,6016.818,8297.583,7706.108,5793.375,4516.062,3991.440
799,4377.372,6107.586,4314.850,5884.450,4633.492,5980.727,8311.167,7679.514,5775.625,4507.469,3985.480
800,4370.900,6101.613,4302.067,5900.312,4637.771,6012.000,8260.500,7652.486,5778.188,4528.844,3966.427
